timestamp,host,cpu_model,backend,library,library_version,impl,workload,dtype,pattern,nrows,ncols,nnz,num_threads,batches,seconds_target,passes_e2e,seconds_kernel,energy_j,avg_power_w,below_target,bytes_total,bw_gb_s,temp_c,time_mode,energy_mode,omp_proc_bind,omp_places,energy_domain,numa_policy,notes,seconds_wall,kWh_e2e,energy_per_pass_j,kWh_per_pass,seconds_per_pass,M,K,N,flops_per_pass,joule_per_gflop,gflops,flops_per_watt,gb_per_s_kernel,j_per_gb_kernel
2025-10-15T22:59:55,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,10,1,369834,1.01,86.982,86.1,0,20830530216,20.62,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.01,2.4161666666666666e-05,0.0002351920050617304,6.533111251714733e-11,2.7309549689860856e-06,,,,,,,,20.624287342574256,4.175697838607528
2025-10-15T22:59:56,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,11,1,369834,1.0002,86.141,86.1,0,20830530216,20.83,71,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0002,2.3928055555555557e-05,0.0002329180118647826,6.469944774021739e-11,2.704456594039488e-06,,,,,,,,20.8263649430114,4.135324406377079
2025-10-15T22:59:57,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,12,1,369834,1.0011,86.426,86.3,0,20830530216,20.81,71,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0011,2.4007222222222224e-05,0.0002336886278708826,6.491350774191184e-11,2.706890118269278e-06,,,,,,,,20.807641810008988,4.149006247263735
2025-10-15T22:59:58,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,13,1,369834,0.9989,86.184,86.3,0,20830530216,20.85,71,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,0.9989,2.3939999999999998e-05,0.00023303428024465029,6.473174451240286e-11,2.7009415034853475e-06,,,,,,,,20.853469031935127,4.13738868412489
2025-10-15T22:59:59,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,14,1,369834,1.001,86.378,86.3,0,20830530216,20.81,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.001,2.399388888888889e-05,0.00023355883991196051,6.487745553110014e-11,2.7066197266881895e-06,,,,,,,,20.809720495504497,4.1467019372196665
2025-10-15T23:00:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,15,1,369834,0.9982,86.103,86.3,0,20830530216,20.87,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,0.9982,2.39175e-05,0.00023281526306396922,6.467090640665812e-11,2.6990487624177333e-06,,,,,,,,20.86809278300942,4.133500160925524
2025-10-15T23:00:01,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,16,1,369834,1.0026,86.274,86.0,0,20830530216,20.78,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0026,2.3965000000000002e-05,0.00023327763266762927,6.47993424076748e-11,2.7109459919855934e-06,,,,,,,,20.776511286654696,4.141709265457519
2025-10-15T23:00:02,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,17,1,369834,1.0046,86.558,86.2,0,20830530216,20.73,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0046,2.404388888888889e-05,0.00023404554475791843,6.501265132164401e-11,2.716353823607348e-06,,,,,,,,20.735148532749356,4.155343099884924
2025-10-15T23:00:03,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,18,1,369834,1.0049,86.854,86.4,0,20830530216,20.73,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0049,2.412611111111111e-05,0.0002348459038379381,6.523497328831614e-11,2.717164998350611e-06,,,,,,,,20.72895832023087,4.1695530118233455
2025-10-15T23:00:04,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,19,1,369834,1.0045,86.618,86.2,0,20830530216,20.74,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0045,2.4060555555555556e-05,0.00023420777970657104,6.505771658515862e-11,2.7160834320262603e-06,,,,,,,,20.73721275858636,4.158223487440009
2025-10-15T23:00:05,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,20,1,369834,1.0113,87.172,86.2,0,20830530216,20.6,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0113,2.4214444444444442e-05,0.00023570574906579708,6.547381918494363e-11,2.7344700595402263e-06,,,,,,,,20.597775354494214,4.184819065865299
2025-10-15T23:00:06,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,21,1,369834,1.0039,86.412,86.1,0,20830530216,20.75,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0039,2.4003333333333334e-05,0.00023365077304953036,6.490299251375843e-11,2.714461082539734e-06,,,,,,,,20.74960674967626,4.148334156834215
2025-10-15T23:00:07,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,22,1,369834,1.0041,86.584,86.2,0,20830530216,20.75,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0041,2.4051111111111113e-05,0.00023411584656900122,6.503217960250035e-11,2.7150018657019097e-06,,,,,,,,20.745473773528534,4.15659126782546
2025-10-15T23:00:08,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,23,1,369834,1.0071,86.971,86.4,0,20830530216,20.68,71,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0071,2.415861111111111e-05,0.00023516226198781075,6.532285055216965e-11,2.723113613134542e-06,,,,,,,,20.683676115579384,4.175169767555762
2025-10-15T23:00:09,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,24,1,369834,1.0046,86.713,86.3,0,20830530216,20.73,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0046,2.4086944444444444e-05,0.00023446465170860438,6.512906991905678e-11,2.716353823607348e-06,,,,,,,,20.735148532749356,4.162784101068894
2025-10-15T23:00:10,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,25,1,369834,1.0018,86.364,86.2,0,20830530216,20.79,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0018,2.3990000000000002e-05,0.00023352098509060823,6.486694030294673e-11,2.7087828593368917e-06,,,,,,,,20.793102631263725,4.146029846790147
2025-10-15T23:00:11,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,26,1,369834,1.0066,87.04,86.5,0,20830530216,20.69,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0066,2.417777777777778e-05,0.0002353488321787613,6.537467560521147e-11,2.7217616552291028e-06,,,,,,,,20.69395014504272,4.178482213244111
2025-10-15T23:00:12,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,27,1,369834,1.0036,86.481,86.2,0,20830530216,20.76,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0036,2.40225e-05,0.00023383734324048086,6.495481756680024e-11,2.713649907796471e-06,,,,,,,,20.75580930251096,4.151646602522563
2025-10-15T23:00:13,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,28,1,369834,1.0052,86.623,86.2,0,20830530216,20.72,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0052,2.4061944444444446e-05,0.00023422129928562545,6.506147202378484e-11,2.717976173093875e-06,,,,,,,,20.722771802626344,4.158463519736266
2025-10-15T23:00:14,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,29,1,369834,1.0037,86.428,86.1,0,20830530216,20.75,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0037,2.4007777777777776e-05,0.00023369403570250435,6.491500991736233e-11,2.7139202993775586e-06,,,,,,,,20.753741372920192,4.149102260182238
2025-10-15T23:00:15,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,30,1,369834,1.0108,87.197,86.3,0,20830530216,20.61,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0108,2.422138888888889e-05,0.00023577334696106903,6.549259637807474e-11,2.7331181016347873e-06,,,,,,,,20.607964202611793,4.186019227346585
2025-10-15T23:00:16,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,31,1,369834,1.0048,86.656,86.2,0,20830530216,20.73,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0048,2.4071111111111113e-05,0.00023431052850738442,6.508625791871789e-11,2.7168946067695234e-06,,,,,,,,20.73102131369427,4.160047732891563
2025-10-15T23:00:17,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,32,1,369834,1.0028,86.74,86.5,0,20830530216,20.77,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0028,2.4094444444444443e-05,0.00023453765743549807,6.514934928763835e-11,2.711486775147769e-06,,,,,,,,20.77236758675708,4.164080275468683
2025-10-15T23:00:18,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,33,1,369834,1.0049,86.964,86.5,0,20830530216,20.73,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0049,2.4156666666666665e-05,0.0002351433345771346,6.531759293809295e-11,2.717164998350611e-06,,,,,,,,20.72895832023087,4.174833722341003
2025-10-15T23:00:19,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,34,1,369834,1.0029,86.532,86.3,0,20830530216,20.77,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0029,2.4036666666666666e-05,0.0002339752429468356,6.499312304078767e-11,2.7117571667288565e-06,,,,,,,,20.77029635656596,4.154094931944386
2025-10-15T23:00:20,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,35,1,369834,1.0014,86.431,86.3,0,20830530216,20.8,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0014,2.400861111111111e-05,0.000233702147449937,6.491726318053806e-11,2.707701293012541e-06,,,,,,,,20.801408244457757,4.149246279559992
2025-10-15T23:00:21,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,36,1,369834,1.0034,86.597,86.3,0,20830530216,20.76,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0034,2.405472222222222e-05,0.0002341509974745426,6.50419437429285e-11,2.7131091246342955e-06,,,,,,,,20.759946398245965,4.157215351795728
2025-10-15T23:00:22,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,37,1,369834,1.0017,86.519,86.4,0,20830530216,20.8,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0017,2.4033055555555556e-05,0.0002339400920412942,6.49833589003595e-11,2.708512467755804e-06,,,,,,,,20.795178412698412,4.153470847974118
2025-10-15T23:00:23,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,38,1,369834,1.0021,86.738,86.6,0,20830530216,20.79,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0021,2.4093888888888888e-05,0.00023453224960387633,6.514784711218786e-11,2.7095940340801548e-06,,,,,,,,20.786877772677375,4.16398426255018
2025-10-15T23:00:24,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,39,1,369834,1.0006,86.486,86.4,0,20830530216,20.82,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0006,2.402388888888889e-05,0.00023385086281953527,6.495857300542646e-11,2.705538160363839e-06,,,,,,,,20.818039392364582,4.151886634818821
2025-10-15T23:00:25,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,40,1,369834,1.0076,87.03,86.4,0,20830530216,20.67,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0076,2.4175e-05,0.00023532179302065251,6.536716472795903e-11,2.72446557103998e-06,,,,,,,,20.673412282651842,4.178002148651596
2025-10-15T23:00:26,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,41,1,369834,1.0015,86.511,86.4,0,20830530216,20.8,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0015,2.4030833333333334e-05,0.00023391846071480718,6.497735019855755e-11,2.7079716845936286e-06,,,,,,,,20.799331219171243,4.153086796300106
2025-10-15T23:00:27,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,42,1,369834,1.0037,86.894,86.6,0,20830530216,20.75,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0037,2.4137222222222224e-05,0.0002349540604703732,6.526501679732588e-11,2.7139202993775586e-06,,,,,,,,20.753741372920192,4.1714732701934025
2025-10-15T23:00:28,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,43,1,369834,1.0032,86.67,86.4,0,20830530216,20.76,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0032,2.4075e-05,0.00023434838332873667,6.50967731468713e-11,2.71256834147212e-06,,,,,,,,20.76408514354067,4.160719823321083
2025-10-15T23:00:29,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,44,1,369834,1.0026,86.611,86.4,0,20830530216,20.78,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0026,2.4058611111111113e-05,0.00023418885229589494,6.505245897108192e-11,2.7109459919855934e-06,,,,,,,,20.776511286654696,4.157887442225249
2025-10-15T23:00:30,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,45,1,369834,1.0014,86.642,86.5,0,20830530216,20.8,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0014,2.406722222222222e-05,0.0002342726736860321,6.507574269056448e-11,2.707701293012541e-06,,,,,,,,20.801408244457757,4.1593756424620425
2025-10-15T23:00:31,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,46,1,369834,0.9995,86.25,86.3,0,20830530216,20.84,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,0.9995,2.3958333333333334e-05,0.0002332127386881682,6.478131630226894e-11,2.702563852971874e-06,,,,,,,,20.84095069134567,4.140557110435484
2025-10-15T23:00:32,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,47,1,369834,0.9973,86.373,86.6,0,20830530216,20.89,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,0.9973,2.39925e-05,0.00023354532033290613,6.487370009247393e-11,2.6966152381879436e-06,,,,,,,,20.88692491326582,4.1464619049234095
2025-10-15T23:00:33,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,48,1,369834,0.9981,86.316,86.5,0,20830530216,20.87,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,0.9981,2.3976666666666667e-05,0.0002333911971316861,6.483088809213503e-11,2.6987783708366458e-06,,,,,,,,20.87018356477307,4.143725536746079
2025-10-15T23:00:34,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,10,49,1,369834,1.0019,86.633,86.5,0,20830530216,20.79,72,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;,1.0019,2.406472222222222e-05,0.00023424833844373422,6.506898290103728e-11,2.7090532509179796e-06,,,,,,,,20.791027264198025,4.15894358432878
2025-10-15T23:00:36,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,4096,4096,20224,10,0,1,256175,1.0032,98.54,98.2,0,58236775100,58.05,75,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=256175,1.0032,2.7372222222222223e-05,0.00038465892456328684,1.0684970126757968e-10,3.916072996974724e-06,,,,,,,,58.05101186204146,1.6920579793574455
2025-10-15T23:00:37,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,4096,4096,20224,10,1,1,256175,0.9957,97.989,98.4,0,58236775100,58.49,75,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=256175,0.9957,2.721916666666667e-05,0.00038250805113691815,1.0625223642692171e-10,3.88679613545428e-06,,,,,,,,58.48827468112885,1.6825966038081666
