"timestamp","host","cpu_model","backend","library","library_version","impl","workload","dtype","pattern","nrows","ncols","nnz","num_threads","batches","seconds_target","passes_e2e","seconds_kernel","energy_j","avg_power_w","below_target","bytes_total","bw_gb_s","temp_c","time_mode","energy_mode","omp_proc_bind","omp_places","energy_domain","numa_policy","notes","seconds_wall","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","M","K","N","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","gb_per_s_kernel","j_per_gb_kernel","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync","de_ci_g_per_kwh","de_co2_job_kg","fr_ci_g_per_kwh","fr_co2_job_kg","pl_ci_g_per_kwh","pl_co2_job_kg","de_co2_per_pass_kg","de_co2_job_from_passes_kg","fr_co2_per_pass_kg","fr_co2_job_from_passes_kg","pl_co2_per_pass_kg","pl_co2_job_from_passes_kg"
"2024-09-15 22:59:55+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","10","1","369834","1.01","86,982","86.1","0","20830530216","20.62","72","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,01","2,4161666666666663e-05","0.0002351920050617304","6,533111251714733e-11","2.7309549689860856e-06","","","","","","","","20.624287342574256","4.175697838607528","DE","0,10711","2,5879561166666663e-06","0,0783099722222222","1,8920994455092585e-06","0,06074","1,4675796333333331e-06","0,0518570416666666","1,2529525550694428e-06","0,10712","2,588197733333333e-06","0,0950131388888888","2,2956757907870346e-06","0,10711","2,5879561166666663e-06","0,0783099722222222","1,8920994455092585e-06","385,82","9,322054233333332e-06","17,88","4,320105999999999e-07","742,24","1,7933755466666664e-05","2,520604983136578e-11","2,520604983136578e-10","1,1681202918065941e-12","1,1681202918065941e-11","4,8491364954727434e-11","4,849136495472744e-10"
"2024-09-15 22:59:56+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","11","1","369834","1.0002","86,141","86.1","0","20830530216","20.83","71","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0002","2,392805555555556e-05","0.0002329180118647826","6,469944774021739e-11","2.704456594039488e-06","","","","","","","","20.8263649430114","4.135324406377079","DE","0,10711","2,562934030555556e-06","0,0783099722222222","1,8738053658873456e-06","0,06074","1,4533900944444447e-06","0,0518570416666666","1,240838173946758e-06","0,10712","2,563173311111112e-06","0,0950131388888888","2,273479665841048e-06","0,10711","2,562934030555556e-06","0,0783099722222222","1,8738053658873456e-06","385,82","9,231922394444445e-06","17,88","4,278336333333334e-07","742,24","1,776035995555556e-05","2,496234092713067e-11","2,7458575019843734e-10","1,1568261255950868e-12","1,2725087381545955e-11","4,802251809069896e-11","5,282476989976885e-10"
"2024-09-15 22:59:57+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","12","1","369834","1.0011","86,426","86.3","0","20830530216","20.81","71","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0011","2,4007222222222224e-05","0.0002336886278708826","6,491350774191184e-11","2.706890118269278e-06","","","","","","","","20.807641810008988","4.149006247263735","DE","0,10711","2,5714135722222222e-06","0,0783099722222222","1,880004905354938e-06","0,06074","1,458198677777778e-06","0,0518570416666666","1,2449435230787022e-06","0,10712","2,571653644444445e-06","0,0950131388888888","2,281001539336418e-06","0,10711","2,5714135722222222e-06","0,0783099722222222","1,880004905354938e-06","385,82","9,262466477777777e-06","17,88","4,2924913333333334e-07","742,24","1,7819120622222222e-05","2,5044929556984424e-11","3,005391546838131e-10","1,1606535184253836e-12","1,3927842221104604e-11","4,818140198635664e-11","5,781768238362797e-10"
"2024-09-15 22:59:58+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","13","1","369834","0.9989","86,184","86.3","0","20830530216","20.85","71","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","0,9989","2,394e-05","0.00023303428024465029","6,473174451240285e-11","2.7009415034853475e-06","","","","","","","","20.853469031935127","4.13738868412489","DE","0,10711","2,5642134e-06","0,0783099722222222","1,874740735e-06","0,06074","1,4541156e-06","0,0518570416666666","1,2414575774999983e-06","0,10712","2,5644528000000005e-06","0,0950131388888888","2,2746145449999982e-06","0,10711","2,5642134e-06","0,0783099722222222","1,874740735e-06","385,82","9,2365308e-06","17,88","4,280472e-07","742,24","1,77692256e-05","2,4974801667775268e-11","3,246724216810785e-10","1,1574035918817629e-12","1,5046246694462918e-11","4,804649004688589e-11","6,246043706095165e-10"
"2024-09-15 22:59:59+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","14","1","369834","1.001","86,378","86.3","0","20830530216","20.81","72","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,001","2,399388888888889e-05","0.00023355883991196051","6,487745553110014e-11","2.7066197266881895e-06","","","","","","","","20.809720495504497","4.1467019372196665","DE","0,1070955044955045","2,569637635364636e-06","0,0783099722222222","1,8789607723919748e-06","0,0607341758241758","1,4572490664835168e-06","0,0518570416666666","1,24425209585648e-06","0,1071052447552447","2,5698713420745924e-06","0,0950131388888888","2,279734697484566e-06","0,1070955044955045","2,569637635364636e-06","0,0783099722222222","1,8789607723919748e-06","385,8419080919081","9,257847871434122e-06","17,880819180819184","4,290303886668888e-07","742,2470229770231","1,780939259741925e-05","2,5032441234267595e-11","3,504541772797463e-10","1,160062051263239e-12","1,624086871768535e-11","4,8155098226283275e-11","6,741713751679658e-10"
"2024-09-15 23:00:00+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","15","1","369834","0.9982","86,103","86.3","0","20830530216","20.87","72","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","0,9982","2,39175e-05","0.00023281526306396922","6,467090640665812e-11","2.6990487624177333e-06","","","","","","","","20.86809278300942","4.133500160925524","DE","0,0925999999999999","2,2147604999999977e-06","0,0783099722222222","1,8729787606249995e-06","0,0549099999999999","1,3133099249999976e-06","0,0518570416666666","1,2402907940624984e-06","0,0923499999999999","2,208781124999998e-06","0,0950131388888888","2,272476749374998e-06","0,0925999999999999","2,2147604999999977e-06","0,0783099722222222","1,8729787606249995e-06","407,75","9,752360625e-06","18,7","4,4725724999999997e-07","749,27","1,7920665225e-05","2,636956208731485e-11","3,9554343130972277e-10","1,2093459498045067e-12","1,81401892470676e-11","4,845597004331673e-11","7,268395506497509e-10"
"2024-09-15 23:00:01+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","16","1","369834","1.0026","86,274","86.0","0","20830530216","20.78","72","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0026","2,3965e-05","0.00023327763266762927","6,47993424076748e-11","2.7109459919855934e-06","","","","","","","","20.776511286654696","4.141709265457519","DE","0,0925999999999999","2,2191589999999977e-06","0,0783099722222222","1,876698484305555e-06","0,0549099999999999","1,3159181499999976e-06","0,0518570416666666","1,242754003541665e-06","0,0923499999999999","2,2131677499999974e-06","0,0950131388888888","2,27698987347222e-06","0,0925999999999999","2,2191589999999977e-06","0,0783099722222222","1,876698484305555e-06","407,75","9,77172875e-06","18,7","4,4814549999999993e-07","749,27","1,7956255549999997e-05","2,6421931866729398e-11","4,2275090986767037e-10","1,2117477030235187e-12","1,93879632483763e-11","4,855220328579849e-11","7,768352525727758e-10"
"2024-09-15 23:00:02+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","17","1","369834","1.0046","86,558","86.2","0","20830530216","20.73","72","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0046","2,404388888888889e-05","0.00023404554475791843","6,5012651321644e-11","2.716353823607348e-06","","","","","","","","20.735148532749356","4.155343099884924","DE","0,0925999999999999","2,226464111111109e-06","0,0783099722222222","1,882876271003086e-06","0,0549099999999999","1,3202499388888863e-06","0,0518570416666666","1,2468449479398133e-06","0,0923499999999999","2,2204531388888868e-06","0,0950131388888888","2,2844853544290102e-06","0,0925999999999999","2,226464111111109e-06","0,0783099722222222","1,882876271003086e-06","407,75","9,803895694444445e-06","18,7","4,496207222222222e-07","749,27","1,8015364627777776e-05","2,650890857640034e-11","4,506514457988058e-10","1,2157365797147428e-12","2,0667521855150628e-11","4,87120292557682e-11","8,281044973480594e-10"
"2024-09-15 23:00:03+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","18","1","369834","1.0049","86,854","86.4","0","20830530216","20.73","72","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0049","2,412611111111111e-05","0.0002348459038379381","6,523497328831614e-11","2.717164998350611e-06","","","","","","","","20.72895832023087","4.1695530118233455","DE","0,0925999999999999","2,2340778888888867e-06","0,0783099722222222","1,8893150909413576e-06","0,0549099999999999","1,3247647611111089e-06","0,0518570416666666","1,251108749143517e-06","0,0923499999999999","2,2280463611111087e-06","0,0950131388888888","2,292297545848764e-06","0,0925999999999999","2,2340778888888867e-06","0,0783099722222222","1,8893150909413576e-06","407,75","9,837421805555556e-06","18,7","4,511582777777778e-07","749,27","1,807697127222222e-05","2,6599560358310907e-11","4,787920864495963e-10","1,2198940004915117e-12","2,1958092008847212e-11","4,8878608435736634e-11","8,798149518432594e-10"
"2024-09-15 23:00:04+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","19","1","369834","1.0045","86,618","86.2","0","20830530216","20.74","72","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0045","2,406055555555556e-05","0.00023420777970657104","6,505771658515862e-11","2.7160834320262603e-06","","","","","","","","20.73721275858636","4.158223487440009","DE","0,0925999999999999","2,2280074444444424e-06","0,0783099722222222","1,88418143720679e-06","0,0549099999999999","1,3211651055555531e-06","0,0518570416666666","1,2477092319675912e-06","0,0923499999999999","2,2219923055555537e-06","0,0950131388888888","2,286068906743825e-06","0,0925999999999999","2,2280074444444424e-06","0,0783099722222222","1,88418143720679e-06","407,75","9,810691527777779e-06","18,7","4,499323888888889e-07","749,27","1,8027852461111116e-05","2,652728393759843e-11","5,040183948143702e-10","1,2165793001424662e-12","2,3115006702706858e-11","4,8745795305761797e-11","9,261701108094742e-10"
"2024-09-15 23:00:05+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","20","1","369834","1.0113","87,172","86.2","0","20830530216","20.6","72","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0113","2,421444444444444e-05","0.00023570574906579708","6,547381918494362e-11","2.7344700595402263e-06","","","","","","","","20.597775354494214","4.184819065865299","DE","0,0925999999999999","2,242257555555553e-06","0,0783099722222222","1,8962324718209868e-06","0,0549099999999999","1,3296151444444418e-06","0,0518570416666666","1,2556894544907389e-06","0,0923499999999999","2,2362039444444418e-06","0,0950131388888888","2,300690373117281e-06","0,0925999999999999","2,242257555555553e-06","0,0783099722222222","1,8962324718209868e-06","407,75","9,873439722222218e-06","18,7","4,52810111111111e-07","749,27","1,8143156788888885e-05","2,6696949772660762e-11","5,339389954532152e-10","1,2243604187584456e-12","2,4487208375168912e-11","4,90575685007027e-11","9,81151370014054e-10"
"2024-09-15 23:00:06+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","21","1","369834","1.0039","86,412","86.1","0","20830530216","20.75","72","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0039","2,400333333333333e-05","0.00023365077304953036","6,490299251375843e-11","2.714461082539734e-06","","","","","","","","20.74960674967626","4.148334156834215","DE","0,0925999999999999","2,2227086666666643e-06","0,0783099722222222","1,8797003665740732e-06","0,0549099999999999","1,318023033333331e-06","0,0518570416666666","1,244741856805554e-06","0,0923499999999999","2,216707833333331e-06","0,0950131388888888","2,280632043796294e-06","0,0925999999999999","2,2227086666666643e-06","0,0783099722222222","1,8797003665740732e-06","407,75","9,787359166666665e-06","18,7","4,488623333333333e-07","749,27","1,7984977566666663e-05","2,6464195197485e-11","5,557480991471849e-10","1,2136859600072825e-12","2,548740516015293e-11","4,862986520078377e-11","1,0212271692164592e-09"
"2024-09-15 23:00:07+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","22","1","369834","1.0041","86,584","86.2","0","20830530216","20.75","72","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0041","2,405111111111112e-05","0.00023411584656900122","6,503217960250035e-11","2.7150018657019097e-06","","","","","","","","20.745473773528534","4.15659126782546","DE","0,0925999999999999","2,227132888888887e-06","0,0783099722222222","1,8834418430246915e-06","0,0549099999999999","1,320646511111109e-06","0,0518570416666666","1,247219471018517e-06","0,0923499999999999","2,221120111111109e-06","0,0950131388888888","2,285171560432097e-06","0,0925999999999999","2,227132888888887e-06","0,0783099722222222","1,8834418430246915e-06","407,75","9,80684055555556e-06","18,7","4,4975577777777795e-07","749,27","1,802077602222223e-05","2,6516871232919516e-11","5,833711671242293e-10","1,2161017585667564e-12","2,6754238688468642e-11","4,8726661210765434e-11","1,0719865466368396e-09"
"2024-09-15 23:00:08+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","23","1","369834","1.0071","86,971","86.4","0","20830530216","20.68","71","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0071","2,415861111111111e-05","0.00023516226198781075","6,532285055216965e-11","2.723113613134542e-06","","","","","","","","20.683676115579384","4.175169767555762","DE","0,0925999999999999","2,2370873888888867e-06","0,0783099722222222","1,89186016503858e-06","0,0549099999999999","1,3265493361111089e-06","0,0518570416666666","1,2527941029976838e-06","0,0923499999999999","2,231047736111109e-06","0,0950131388888888","2,295385472862653e-06","0,0925999999999999","2,2370873888888867e-06","0,0783099722222222","1,89186016503858e-06","407,75","9,850673680555555e-06","18,7","4,517660277777778e-07","749,27","1,8101322547222223e-05","2,6635392312647175e-11","6,12614023190885e-10","1,2215373053255725e-12","2,8095358022488166e-11","4,8944452233224154e-11","1,1257224013641555e-09"
