problem_size,platform,platform_label,configuration,num_threads,energy_domain,runtime_s_median,energy_j_median,throughput_gflops_median,efficiency_gflop_per_j_median,edp_j_s_median,runtime_penalty_vs_global_best_pct,energy_penalty_vs_global_best_pct,pareto_strict,pareto_practical_2pct,tradeoff_class
64,INTEL,Intel CPU,20T,20,CPU package RAPL,2.305018734654989e-06,0.0001247672184763,227.4549842556809,4.202129424722171,2.8648912996634436e-10,2.233338759830983,1.6857564748485432,False,False,energy_efficient_compromise
128,3090,RTX 3090,gpu_resident,-1,GPU board NVML,5.161102740856931e-06,0.0009229959547593,812.6759358608685,4.5442279333648825,4.763598433803592e-09,0.0,120.48317563063024,True,True,runtime_efficient_compromise
128,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,9.920571233570831e-06,0.0004186242111759,422.7885573571244,10.019258055377051,4.203116042249507e-09,92.21805361548867,0.0,True,True,energy_efficient_compromise
128,AMD,AMD CPU,1T,1,CPU package RAPL,3.946580300632912e-05,0.0029427126186708,106.27692028279168,1.425318929680104,1.1617693374288114e-07,664.6777246634767,602.9485013312604,False,False,dominated
128,AMD,AMD CPU,2T,2,CPU package RAPL,2.514937415171166e-05,0.0022271713668124,166.77568096518763,1.8832426020288795,5.5991049808740064e-08,387.2868341221191,432.02163356876986,False,False,dominated
128,AMD,AMD CPU,4T,4,CPU package RAPL,1.4477002407821068e-05,0.0016263004085608,289.72185552266444,2.579046268402382,2.3492050405638932e-08,180.50211620893558,288.4869448884913,False,False,dominated
128,AMD,AMD CPU,8T,8,CPU package RAPL,1.851245028841675e-05,0.002191258630499,226.56665836528288,1.9141072357327624,4.0671802495355374e-08,258.69176061670515,423.4428807506941,False,False,dominated
128,AMD,AMD CPU,10T,10,CPU package RAPL,1.824693754785081e-05,0.0021799541452477,229.86344908568063,1.9240331312213983,3.978968904470808e-08,253.54726429687688,420.7424910098461,False,False,dominated
128,AMD,AMD CPU,16T,16,CPU package RAPL,1.849728245798901e-05,0.0022111887767363,226.752443745512,1.8968547797130035,4.0896499320114425e-08,258.39787322113625,428.2037487810732,False,False,dominated
128,AMD,AMD CPU,20T,20,CPU package RAPL,1.833611390898269e-05,0.0022073487775844,228.7455248598368,1.9001546301124248,4.0488770671130143e-08,255.27511909089077,427.28645851228686,False,False,dominated
128,AMD,AMD CPU,32T,32,CPU package RAPL,1.8381452121430503e-05,0.0021948070173858,228.18131953296333,1.911012661603283,4.032664273922641e-08,256.15357888377383,424.29051134445086,False,False,dominated
128,AMD,AMD CPU,64T,64,CPU package RAPL,1.819382550821096e-05,0.0021762437822618,230.53447435269132,1.9273134904219245,3.93274760725172e-08,252.5181811278983,419.85616793372066,False,False,dominated
128,INTEL,Intel CPU,1T,1,CPU package RAPL,2.717564386971107e-05,0.0016505662807055,154.3405565700252,2.5411303072344555,4.506482591140831e-08,426.5472367868213,294.2835212681847,False,False,dominated
128,INTEL,Intel CPU,2T,2,CPU package RAPL,2.12574761399788e-05,0.0014973233556518,197.30959462830117,2.8012012129298403,3.274268078996925e-08,311.87856950991994,257.67719966455684,False,False,dominated
128,INTEL,Intel CPU,4T,4,CPU package RAPL,1.3199319247906131e-05,0.0012227639253655,317.7666909348648,3.4301829756273423,1.60855323067685e-08,155.7461052541373,192.09106705290674,False,False,dominated
128,INTEL,Intel CPU,8T,8,CPU package RAPL,1.2722437863895323e-05,0.0014828760522532,329.6776958056841,2.828492640114351,1.845036680450878e-08,146.50619262392235,254.2260606685542,False,False,dominated
128,INTEL,Intel CPU,10T,10,CPU package RAPL,1.2571068788372388e-05,0.0014470509976176,333.6473668714248,2.8985184398514154,1.8156633505523653e-08,143.57331019310675,245.66825305036394,False,False,dominated
128,INTEL,Intel CPU,16T,16,CPU package RAPL,1.2725080469656098e-05,0.0014895722949091,329.6092319417256,2.815777397535414,1.9113586823657672e-08,146.55739497143338,255.8256438931103,False,False,dominated
128,INTEL,Intel CPU,20T,20,CPU package RAPL,1.299612199374391e-05,0.0015768671286087,322.735043732204,2.6598969081819304,2.0540724076120875e-08,151.80901536531087,276.6784353392601,False,False,dominated
256,3090,RTX 3090,gpu_resident,-1,GPU board NVML,7.180509782803805e-06,0.0019915961861547,4672.987436122935,16.848009768880733,1.4299542522828053e-08,0.0,59.58431761807448,True,True,runtime_efficient_compromise
256,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,1.637327853013903e-05,0.0012479899127188,2049.3410613051533,26.886781421894845,2.0442138841265857e-08,128.0239011629852,0.0,True,True,energy_efficient_compromise
256,AMD,AMD CPU,1T,1,CPU package RAPL,0.0002841132667617,0.0216576111584327,118.10230610647191,1.5493136225661297,6.13752679230708e-06,3856.728357116186,1635.399536303195,False,False,dominated
256,AMD,AMD CPU,2T,2,CPU package RAPL,0.0001553230745437,0.0144182130374265,216.02992407003563,2.327225427513111,2.249464664600933e-06,2063.1204363188035,1055.3148699748542,False,False,dominated
256,AMD,AMD CPU,4T,4,CPU package RAPL,8.786470844212359e-05,0.0104991572671888,381.887478999629,3.1959166956058334,9.224941191056854e-07,1123.6555773873577,741.2854270845772,False,False,dominated
256,AMD,AMD CPU,8T,8,CPU package RAPL,9.127028998723328e-05,0.0123504890570855,367.6380562031033,2.7168504700427025,1.1269786829841705e-06,1171.0837078143297,889.6305195431769,False,False,dominated
256,AMD,AMD CPU,10T,10,CPU package RAPL,0.0001003160276372,0.0140434021651964,334.4872478538721,2.3893378260687825,1.4120363592707652e-06,1297.0599674892328,1025.2817047697317,False,False,dominated
256,AMD,AMD CPU,16T,16,CPU package RAPL,7.063734392735529e-05,0.0120784995388762,475.02397647493626,2.778029828291234,8.528004993398196e-07,883.737172763425,867.8363114780846,False,False,dominated
256,AMD,AMD CPU,20T,20,CPU package RAPL,9.476170093979715e-05,0.017719170652275,354.09275759325374,1.8936796003876104,1.6790989484205224e-06,1219.707149020764,1319.8168167620058,False,False,dominated
256,AMD,AMD CPU,32T,32,CPU package RAPL,7.319983755914967e-05,0.0159702319725969,458.3948970226347,2.101061027640399,1.1690187477611566e-06,919.4239653353277,1179.6763667588514,False,False,dominated
256,AMD,AMD CPU,64T,64,CPU package RAPL,7.579181508147025e-05,0.0164481361500568,442.71841179593895,2.0400142419713694,1.2465800715973144e-06,955.5213678975797,1217.9702802423958,False,False,dominated
256,INTEL,Intel CPU,1T,1,CPU package RAPL,0.0001885600364963,0.0118498009332803,177.95092016042548,2.8316452055968298,2.291367295880167e-06,2525.997905439412,849.510954576948,False,False,dominated
256,INTEL,Intel CPU,2T,2,CPU package RAPL,0.000111381581883,0.0090224798188729,301.2565581556116,3.718981108698303,9.930583948003097e-07,1451.1653803430702,622.9609572097452,False,False,dominated
256,INTEL,Intel CPU,4T,4,CPU package RAPL,6.545919630063827e-05,0.0070102348500306,512.600732919063,4.786491853386842,4.602089690816148e-07,811.6232451545819,461.72207632339763,False,False,dominated
256,INTEL,Intel CPU,8T,8,CPU package RAPL,3.945221954115439e-05,0.0055113264120244,850.5080928336075,6.088267957926105,2.1684149624597985e-07,449.4347996800488,341.61626274828916,False,False,dominated
256,INTEL,Intel CPU,10T,10,CPU package RAPL,6.503224979162659e-05,0.0087030169263319,515.9660338910863,3.8554942825030607,5.664051066093366e-07,805.6773371072989,597.36276212137,False,False,dominated
256,INTEL,Intel CPU,16T,16,CPU package RAPL,5.131122291021672e-05,0.0077932210092066,653.9394326795295,4.305592252594932,3.943641735829133e-07,614.5902514205753,524.4618590088386,False,False,dominated
256,INTEL,Intel CPU,20T,20,CPU package RAPL,6.004461649695728e-05,0.0092104732330915,558.8249864448771,3.6430736131391415,5.386624567408444e-07,736.2166240724958,638.0246538232096,False,False,dominated
512,3090,RTX 3090,gpu_resident,-1,GPU board NVML,2.269167419792137e-05,0.0072134093990058,11829.689323874987,37.21339537958258,1.6351774961251068e-07,0.0,0.0,True,True,dominant_or_practically_equivalent
512,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,6.959931792873051e-05,0.0074871589643652,3856.869061200816,35.85277904177093,5.211011571438021e-07,206.71742120775747,3.7950094084099772,False,False,dominated
512,AMD,AMD CPU,1T,1,CPU package RAPL,0.002179888286334,0.1687629781181619,123.1418406543383,1.5906062988059555,0.0003675722859464,9506.555546852001,2239.57299223058,False,False,dominated
512,AMD,AMD CPU,2T,2,CPU package RAPL,0.001123597237569,0.1056786632996633,238.90718757976248,2.5401102513836893,0.0001186347655964,4851.583685578938,1365.0307150766826,False,False,dominated
512,AMD,AMD CPU,4T,4,CPU package RAPL,0.0006020277945619,0.0757735513595166,445.8854863924388,3.542600962786819,4.559597278610637e-05,2553.0779056269353,950.4540525588387,False,False,dominated
512,AMD,AMD CPU,8T,8,CPU package RAPL,0.0004976058266932,0.0746009567354965,539.4540047568705,3.598284361844833,3.714038809937707e-05,2092.900454823128,934.1982911129166,False,False,dominated
512,AMD,AMD CPU,10T,10,CPU package RAPL,0.0005002458688032,0.0810933791645947,536.6070421375218,3.310201877950582,4.042527961689388e-05,2104.534863492021,1024.203198223735,False,False,dominated
512,AMD,AMD CPU,16T,16,CPU package RAPL,0.0003065232558139,0.0648808432497734,875.7425445166733,4.137360776378896,1.98758411106551e-05,1250.8181597371008,799.447676693849,False,False,dominated
512,AMD,AMD CPU,20T,20,CPU package RAPL,0.0003519842357779,0.0775443065455791,762.6348816637948,3.4617042560335314,2.729599580545993e-05,1451.160274503425,975.0021557942736,False,False,dominated
512,AMD,AMD CPU,32T,32,CPU package RAPL,0.0003313285950413,0.0805506995041322,810.1789583435731,3.3325031024246963,2.6700751814427708e-05,1360.1328758353616,1016.6799920608171,False,False,dominated
512,AMD,AMD CPU,64T,64,CPU package RAPL,0.0004282555978031,0.1123216478664976,626.8113187008922,2.389881746740886,4.808983553880315e-05,1787.280744769064,1457.1228756540356,False,False,dominated
512,INTEL,Intel CPU,1T,1,CPU package RAPL,0.001349437751004,0.0790135032552083,198.9239265021898,3.3973364670716037,0.000106069269673,5846.840851115397,995.369732738287,False,False,dominated
512,INTEL,Intel CPU,2T,2,CPU package RAPL,0.0007771700310559,0.0594339211956521,345.4011931408251,4.516536190104809,4.616145800240032e-05,3324.912698275438,723.9366145479512,False,False,dominated
512,INTEL,Intel CPU,4T,4,CPU package RAPL,0.0004284252609603,0.0461172231005709,626.5630915373932,5.820720285230638,1.9484660491667607e-05,1788.0284337924484,539.3262956477568,False,False,dominated
512,INTEL,Intel CPU,8T,8,CPU package RAPL,0.0002629244156504,0.0378899667030567,1020.9605499586916,7.08460522290046,9.90559311926735e-06,1058.6823138615514,425.27126365902575,False,False,dominated
512,INTEL,Intel CPU,10T,10,CPU package RAPL,0.0002991651590312,0.0458491040868454,897.2818120575492,5.854759026295064,1.379645076117929e-05,1218.3917432527057,535.6093429712256,False,False,dominated
512,INTEL,Intel CPU,16T,16,CPU package RAPL,0.0002532285750188,0.0389238862779592,1060.0519944483792,6.896419696714678,9.863923528014535e-06,1015.9536877274421,439.60456318095504,False,False,dominated
512,INTEL,Intel CPU,20T,20,CPU package RAPL,0.0003046368181818,0.0491742718181818,881.1655058706796,5.458859807675853,1.500784502318081e-05,1242.5048126669546,581.7063762519749,False,False,dominated
1024,3090,RTX 3090,gpu_resident,-1,GPU board NVML,0.0001209905795373,0.0399124833676061,17749.18060738733,53.80481159794101,4.834098283702735e-06,0.0,0.0,True,True,dominant_or_practically_equivalent
1024,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,0.000448735017889,0.0553448121645796,4785.638656199561,38.8018960406623,2.4835180034446093e-05,270.88426190293615,38.66541867324331,False,False,dominated
1024,AMD,AMD CPU,1T,1,CPU package RAPL,0.0174476754385964,1.3368925789473685,123.08136150042672,1.6063247577384774,0.0234255581505447,14320.689201854335,3249.560002654262,False,False,dominated
1024,AMD,AMD CPU,2T,2,CPU package RAPL,0.0087680701754385,0.8341272938596491,244.92090106847283,2.57452748975906,0.0073129477806162,7146.903196075199,1989.8907396392335,False,False,dominated
1024,AMD,AMD CPU,4T,4,CPU package RAPL,0.0046733674418604,0.5896492069767442,459.5152584760418,3.641968178013164,0.0027570117418762,3762.5878640573455,1377.355346561365,False,False,dominated
1024,AMD,AMD CPU,8T,8,CPU package RAPL,0.0033118316831683,0.535258595709571,648.4277745496977,4.012048877334079,0.0017721945889184,2637.2640876947785,1241.080660854091,False,False,dominated
1024,AMD,AMD CPU,10T,10,CPU package RAPL,0.0032367451612903,0.5565093403225807,663.4701037581607,3.858845651638499,0.0018004534837512,2575.204279265766,1294.3240143615235,False,False,dominated
1024,AMD,AMD CPU,16T,16,CPU package RAPL,0.0019111419047619,0.4488921007604562,1123.6651986172344,4.783963995717468,0.0008576660325907,1479.579097869117,1024.6909810798381,False,False,dominated
1024,AMD,AMD CPU,20T,20,CPU package RAPL,0.0018998009433962,0.4753712253787879,1130.3729769504312,4.5174876672201405,0.0009047470790285,1470.2056727569548,1091.033945446277,False,False,dominated
1024,AMD,AMD CPU,32T,32,CPU package RAPL,0.001783869680851,0.4823434441489362,1203.8343781792048,4.452187904801103,0.0008604743917489,1374.3872520265543,1108.5027125634017,False,False,dominated
1024,AMD,AMD CPU,64T,64,CPU package RAPL,0.0017508977272727,0.5024086896853146,1226.504332349009,4.274376005210188,0.00087965102994,1347.1355819342268,1158.7758197303283,False,False,dominated
1024,INTEL,Intel CPU,1T,1,CPU package RAPL,0.0114667298850574,0.7185562873563218,187.27951818228863,2.9886088060003204,0.0082394906456552,9377.374130208493,1700.3296881785084,False,False,dominated
1024,INTEL,Intel CPU,2T,2,CPU package RAPL,0.0057486754385964,0.4798575327380952,373.5614701052476,4.475252552036294,0.0028201571792679,4651.341352839912,1102.274306808879,False,False,dominated
1024,INTEL,Intel CPU,4T,4,CPU package RAPL,0.0030922656716417,0.3468855910447761,694.4693231548536,6.190754829371976,0.0010622581686775,2455.7904453944616,769.1155292189023,False,False,dominated
1024,INTEL,Intel CPU,8T,8,CPU package RAPL,0.0017181529605263,0.2641295251677852,1249.8792001279028,8.130418765701547,0.0004620644390444,1320.0716841732403,561.7717137144087,False,False,dominated
1024,INTEL,Intel CPU,10T,10,CPU package RAPL,0.0018345819672131,0.3012675954545455,1170.5574819653475,7.128160082268147,0.0005536288573196,1416.3014957272103,654.8204722812645,False,False,dominated
1024,INTEL,Intel CPU,16T,16,CPU package RAPL,0.0022116209850107,0.3434189822175732,970.9998514911048,6.253246789484283,0.000764972093782,1727.9282514957144,760.4300039528488,False,False,dominated
1024,INTEL,Intel CPU,20T,20,CPU package RAPL,0.0020503696969696,0.3323955616161616,1047.364117394991,6.460626723048236,0.0006817499217983,1594.6523479850714,732.8110244474077,False,False,dominated
2048,3090,RTX 3090,gpu_resident,-1,GPU board NVML,0.0007522031602708,0.250474416854778,22839.40043247769,68.58931702378482,0.0001885706667215,0.0,0.0,True,True,dominant_or_practically_equivalent
2048,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,0.0035105244755244,0.4714739583333333,4893.8183749405935,36.438638614805086,0.0016621508297526,366.6989798687603,88.2323808769213,False,False,dominated
2048,AMD,AMD CPU,1T,1,CPU package RAPL,0.138984125,10.80127075,123.61029854308902,1.590541481797408,1.5073834550659373,18376.939787113424,4212.324941457971,False,False,dominated
2048,AMD,AMD CPU,2T,2,CPU package RAPL,0.0710178666666666,7.0026189,241.90911372537263,2.453349158269915,0.4970312505064178,9341.31458329682,2695.742171169534,False,False,dominated
2048,AMD,AMD CPU,4T,4,CPU package RAPL,0.0373827037037037,4.790577148148148,459.5673261133838,3.5861794211248794,0.1788336576136858,4869.761585453269,1812.6013779385964,False,False,dominated
2048,AMD,AMD CPU,8T,8,CPU package RAPL,0.0226487444444444,3.9354968,758.5351685229562,4.365362254645969,0.0891049730361555,2910.987674698235,1471.2170725530634,False,False,dominated
2048,AMD,AMD CPU,10T,10,CPU package RAPL,0.02051512,3.8569154,837.4247474058158,4.454302830702483,0.0793940384711282,2627.3376507238245,1439.8440481193704,False,False,dominated
2048,AMD,AMD CPU,16T,16,CPU package RAPL,0.0120242321428571,3.148085869047619,1428.770584257687,5.45724287666822,0.0378495644533677,1498.535180113876,1156.849265716762,False,False,dominated
2048,AMD,AMD CPU,20T,20,CPU package RAPL,0.0124178209876543,3.387450901234568,1383.4850092524357,5.071621607191041,0.0420473722593481,1550.859986174981,1252.4139286442858,False,False,dominated
2048,AMD,AMD CPU,32T,32,CPU package RAPL,0.0087608478260869,2.51485082173913,1960.9824899416749,6.831367107540544,0.022032226205995,1064.6917068166686,904.0350041805706,False,False,dominated
2048,AMD,AMD CPU,64T,64,CPU package RAPL,0.0084523949579831,2.1149090714285714,2032.5445355311983,8.12321882585496,0.017877733615508,1023.6851165235945,744.3613116204078,False,False,dominated
2048,INTEL,Intel CPU,1T,1,CPU package RAPL,0.086887625,5.7682791818181816,197.72515572844813,2.9783352439236213,0.5099783929609583,11451.084811810637,2202.9414557585574,False,False,dominated
2048,INTEL,Intel CPU,2T,2,CPU package RAPL,0.0465387954545454,3.973443681818182,369.1515651877934,4.323672501667062,0.1846312413549235,6086.9981293073815,1486.3670756131296,False,False,dominated
2048,INTEL,Intel CPU,4T,4,CPU package RAPL,0.0235325119047619,2.718036035714285,730.0482521172585,6.320692205055782,0.0653079603882035,3028.478202124275,985.1551507115271,False,False,dominated
2048,INTEL,Intel CPU,8T,8,CPU package RAPL,0.0140407697368421,2.109212522058824,1223.5703245614163,8.145157969776585,0.0300952732327889,1766.6193494570398,742.0870077448747,False,False,dominated
2048,INTEL,Intel CPU,10T,10,CPU package RAPL,0.0144533591549295,2.3791204726027395,1188.6419620410932,7.221100983257631,0.034632164442403,1821.4701450770506,849.8456978071835,False,False,dominated
2048,INTEL,Intel CPU,16T,16,CPU package RAPL,0.0156591171875,2.575794446969697,1097.116074826616,6.6697360902424965,0.0396167662363668,1981.7670031940004,928.3662816003724,False,False,dominated
2048,INTEL,Intel CPU,20T,20,CPU package RAPL,0.0273102027027027,4.25093268918919,629.0641402782348,4.041435242597745,0.1156714048764342,3530.6950229869785,1597.1524447759584,False,False,dominated
4096,3090,RTX 3090,gpu_resident,-1,GPU board NVML,0.0055513555555555,1.7184388888888886,24757.728467681816,79.97895901952354,0.0095613850675,0.0,0.0,True,True,dominant_or_practically_equivalent
4096,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,0.0281354166666666,3.898097222222222,4884.909120071096,35.25795936758319,0.1095370164857253,406.8206564162546,126.83944406906788,False,False,dominated
4096,AMD,AMD CPU,1T,1,CPU package RAPL,1.0969085,86.59272,125.296643678119,1.5871883164312195,94.7730082741045,19659.291024014354,4939.034006963686,False,False,dominated
4096,AMD,AMD CPU,2T,2,CPU package RAPL,0.551253,53.7606895,249.32100772603508,2.556495363996401,29.35791131902875,9830.061126211516,3028.4609448498154,False,False,dominated
4096,AMD,AMD CPU,4T,4,CPU package RAPL,0.2899064999999999,37.778169125,474.0802757854689,3.638052257568213,10.947151546987564,5122.2650323645175,2098.4004999692875,False,False,dominated
4096,AMD,AMD CPU,8T,8,CPU package RAPL,0.1508828571428571,28.639518857142857,910.898402075404,4.798926761219732,4.321786600880634,2617.9461958955517,1566.600950567445,False,False,dominated
4096,AMD,AMD CPU,10T,10,CPU package RAPL,0.1332950625,28.063006625,1031.0881055477955,4.897513488435775,3.738462156642712,2301.126376540689,1533.0523480613867,False,False,dominated
4096,AMD,AMD CPU,16T,16,CPU package RAPL,0.0820877692307692,23.353643615384616,1674.2927084012333,5.885118216904694,1.9168140641020148,1378.6977416465452,1259.0034400632458,False,False,dominated
4096,AMD,AMD CPU,20T,20,CPU package RAPL,0.0780081923076923,22.239936923076925,1761.8528183538908,6.179826586171141,1.734897275787207,1305.2098001473869,1194.1942286616236,False,False,dominated
4096,AMD,AMD CPU,32T,32,CPU package RAPL,0.0533719210526315,15.194005921052632,2575.117229459808,9.045603521949811,0.8071884266828226,861.4214135360098,784.1749345463661,False,False,dominated
4096,AMD,AMD CPU,64T,64,CPU package RAPL,0.05718225,14.10396963888889,2403.5247558814144,9.744700037714164,0.8068935694201573,930.0592247739394,720.7431599740075,False,False,dominated
4096,INTEL,Intel CPU,1T,1,CPU package RAPL,0.66046725,40.030003,208.09351784210347,3.433398530397312,26.44128274461537,11797.404938133348,2229.440008534879,False,False,dominated
4096,INTEL,Intel CPU,2T,2,CPU package RAPL,0.352799,30.534528833333333,389.56729886422585,4.501099532996997,10.961058618134668,6255.186521009947,1676.87603735949,False,False,dominated
4096,INTEL,Intel CPU,4T,4,CPU package RAPL,0.19536975,21.451971416666662,703.481237356346,6.406821583083952,4.210620098087015,3419.316102973884,1148.3406628755426,False,False,dominated
4096,INTEL,Intel CPU,8T,8,CPU package RAPL,0.1094632,16.9457696,1255.5722240168386,8.110517062146295,1.885881462651435,1871.82830219648,886.1141824459539,False,False,dominated
4096,INTEL,Intel CPU,10T,10,CPU package RAPL,0.10153,17.04769805,1353.6782573820549,8.0620241553375,1.75826401362441,1728.9226655351627,892.0456386448943,False,False,dominated
4096,INTEL,Intel CPU,16T,16,CPU package RAPL,0.1389341875,22.459014625,989.2378250817496,6.119545125502139,3.1330309153677502,2402.707421810914,1206.9428753164211,False,False,dominated
4096,INTEL,Intel CPU,20T,20,CPU package RAPL,0.1741685,28.261025916666668,789.114871357335,4.863197602141779,4.945549253500445,3037.404878087866,1544.575556302717,False,False,dominated
8192,3090,RTX 3090,gpu_resident,-1,GPU board NVML,0.0417390208333333,13.143166666666668,26342.53525415518,83.65652324599601,0.5482763006675347,0.0,0.0,True,True,dominant_or_practically_equivalent
8192,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,0.2244745,31.1611,4898.158266422244,35.28475014604748,6.9947694311,437.8049017880455,137.08974245171763,False,False,dominated
8192,AMD,AMD CPU,1T,1,CPU package RAPL,8.719505,684.6218215,126.09794108449964,1.606013120304843,5954.030027757966,20790.53558495674,5108.956401932563,False,False,dominated
8192,AMD,AMD CPU,2T,2,CPU package RAPL,4.4124855,430.154726,249.18192428643675,2.556084035157154,1918.7605033950056,10471.60760339671,3172.839315740752,False,False,dominated
8192,AMD,AMD CPU,4T,4,CPU package RAPL,2.322616,301.0901345,473.3936336337992,3.651769027908817,699.2800304001055,5464.615445279277,2190.849246122826,False,False,dominated
8192,AMD,AMD CPU,8T,8,CPU package RAPL,1.185703,226.735421,927.3077893671518,4.84931566019409,268.823618010392,2740.7542302791226,1625.1201841260984,False,False,dominated
8192,AMD,AMD CPU,10T,10,CPU package RAPL,0.99992525,215.186576,1099.5938224142255,5.109573506927309,214.94152472112427,2295.660535480141,1537.2506067791883,False,False,dominated
8192,AMD,AMD CPU,16T,16,CPU package RAPL,0.62900175,178.15545175,1748.026341382993,6.171641771136538,112.06370624726776,1406.987316524856,1255.4986881649525,False,False,dominated
8192,AMD,AMD CPU,20T,20,CPU package RAPL,0.55775275,158.450561,1971.324440401235,6.939146323224442,88.36234755651464,1236.2861391194203,1105.573702430921,False,False,dominated
8192,AMD,AMD CPU,32T,32,CPU package RAPL,0.4649546666666666,132.31458633333332,2364.771679051148,8.309829310927647,61.5301658349761,1013.9568139925028,906.7177088220748,False,False,dominated
8192,AMD,AMD CPU,64T,64,CPU package RAPL,0.4880948333333333,116.891187,2252.6598371614264,9.406283364852818,57.321049020204,1069.3969422098535,789.3685210312075,False,False,dominated
8192,INTEL,Intel CPU,1T,1,CPU package RAPL,5.1445745,338.347462,213.722559130206,3.2496523581902914,1740.6636431922643,12225.575438251486,2474.322235889372,False,False,dominated
8192,INTEL,Intel CPU,2T,2,CPU package RAPL,2.651757,215.619504,414.6351372980254,5.099314335571424,556.0322183929879,6253.184495124221,1540.5445465958228,False,False,dominated
8192,INTEL,Intel CPU,4T,4,CPU package RAPL,1.4417645,169.3801815,762.6152730047106,6.491382982583473,251.605561394105,3354.236518285999,1188.73189997337,False,False,dominated
8192,INTEL,Intel CPU,8T,8,CPU package RAPL,0.867264,127.089915,1267.7934605564164,8.651446716098599,109.9152517632865,1977.825456095492,866.9657109524595,False,False,dominated
