timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,rows,cols,nnz,op,sp_algo,num_rhs,backend,library,library_version,matrix_id,pattern,permuted,band_width,block_size,avg_nnz_per_row,std_nnz_per_row,kWh_e2e,energy_per_pass_j,kWh_per_pass,seconds_per_pass,gb_per_s_kernel,j_per_gb_kernel,M,K,flops_per_pass,joule_per_gflop,gflops,flops_per_watt
2025-10-15T16:12:44,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,10,1.1,1.1181,1.1181,59.554,53.3,0,spmv,cusparse,fp32,1024,140888,140888,1.1181,59.554,53.3,53.3,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,387,393,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.654277777777778e-05,0.0004227045596502186,1.1741793323617184e-10,7.936091079438987e-06,6.581073664251855,8.093447186379311,1024,1024,,,,
2025-10-15T16:12:45,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,11,1.1,1.1175,1.1175,58.954,52.8,0,spmv,cusparse,fp32,1024,140888,140888,1.1175,58.954,52.8,52.8,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,372,379,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6376111111111113e-05,0.00041844585770257225,1.1623496047293673e-10,7.931832377491341e-06,6.584607126621925,8.011906596127982,1024,1024,,,,
2025-10-15T16:12:47,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,12,1.1,1.1179,1.1178,59.324,53.1,0,spmv,cusparse,fp32,1024,140888,140888,1.1179,59.324,53.1,53.1,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,390,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6478888888888887e-05,0.00042107205723695415,1.1696446034359839e-10,7.933961728465162e-06,6.5822510636013964,8.062189960116301,1024,1024,,,,
2025-10-15T16:12:48,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,13,1.1,1.1186,1.1186,58.906,52.7,0,spmv,cusparse,fp32,1024,140888,140888,1.1186,58.906,52.7,52.7,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,357,391,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6362777777777777e-05,0.00041810516154676056,1.1614032265187794e-10,7.939639997728692e-06,6.5781320078669765,8.005383348907877,1024,1024,,,,
2025-10-15T16:12:49,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,14,1.1,1.119,1.119,59.077,52.8,0,spmv,cusparse,fp32,1024,140888,140888,1.119,59.077,52.8,52.8,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,1118,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6410277777777777e-05,0.00041931889160183973,1.1647746988939992e-10,7.942479132360456e-06,6.5757805755138525,8.028622417129505,1024,1024,,,,
2025-10-15T16:12:50,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,15,1.1,1.1179,1.1179,59.489,53.2,0,spmv,cusparse,fp32,1024,140888,140888,1.1179,59.489,53.2,53.2,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,392,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6524722222222222e-05,0.0004222432002725569,1.1728977785348802e-10,7.934671512123104e-06,6.5822510636013964,8.084613622435416,1024,1024,,,,
2025-10-15T16:12:51,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,16,1.1,1.1173,1.1173,58.81,52.6,0,spmv,cusparse,fp32,1024,140888,140888,1.1173,58.81,52.6,52.6,7358298464,6.59,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,362,788,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6336111111111113e-05,0.00041742376923513717,1.1595104700976032e-10,7.930412810175458e-06,6.585785790745548,7.9923368544676645,1024,1024,,,,
2025-10-15T16:12:52,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,17,1.1,1.118,1.118,59.159,52.9,0,spmv,cusparse,fp32,1024,140888,140888,1.118,59.159,52.9,52.9,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,373,392,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6433055555555555e-05,0.0004199009142013514,1.1663914283370873e-10,7.935381295781047e-06,6.581662311270124,8.039766297797186,1024,1024,,,,
2025-10-15T16:12:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,18,1.1,1.1182,1.1182,58.902,52.7,0,spmv,cusparse,fp32,1024,140888,140888,1.1182,58.902,52.7,52.7,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,328,392,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6361666666666666e-05,0.0004180767702004429,1.1613243616678969e-10,7.936800863096929e-06,6.580485122518333,8.004839744972868,1024,1024,,,,
2025-10-15T16:12:55,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,19,1.1,1.1178,1.1178,59.046,52.8,0,spmv,cusparse,fp32,1024,140888,140888,1.1178,59.046,52.8,52.8,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,313,1137,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6401666666666666e-05,0.00041909885866787803,1.1641634962996613e-10,7.933961728465162e-06,6.582839921273932,8.024409486633186,1024,1024,,,,
2025-10-15T16:12:56,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,20,1.1,1.1197,1.1197,59.39,53.0,0,spmv,cusparse,fp32,1024,140888,140888,1.1197,59.39,53.0,53.0,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,332,392,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6497222222222223e-05,0.00042154051445119527,1.1709458734755425e-10,7.947447617966043e-06,6.571669611503081,8.071159425043948,1024,1024,,,,
2025-10-15T16:12:57,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,21,1.1,1.1211,1.1211,58.577,52.2,0,spmv,cusparse,fp32,1024,140888,140888,1.1211,58.577,52.2,52.2,7358298464,6.56,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,361,437,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.627138888888889e-05,0.00041576997331213447,1.1549165925337068e-10,7.957384589177218e-06,6.56346308447061,7.960671925253398,1024,1024,,,,
2025-10-15T16:12:58,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,22,1.1,1.1207,1.1207,58.791,52.5,0,spmv,cusparse,fp32,1024,140888,140888,1.1207,58.791,52.5,52.5,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,328,390,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6330833333333333e-05,0.0004172889103401283,1.159135862055912e-10,7.954545454545455e-06,6.565805714285714,7.989754735776371,1024,1024,,,,
2025-10-15T16:12:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,23,1.1,1.1196,1.1196,63.44,56.7,0,spmv,cusparse,fp32,1024,140888,140888,1.1196,63.44,56.7,56.7,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,393,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7622222222222223e-05,0.0004502867525978082,1.2507965349939116e-10,7.946737834308103e-06,6.572256577349053,8.62155840924041,1024,1024,,,,
2025-10-15T16:13:01,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,24,1.1,1.1197,1.1197,58.175,52.0,0,spmv,cusparse,fp32,1024,140888,140888,1.1197,58.175,52.0,52.0,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,1137,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.615972222222222e-05,0.0004129166430072114,1.1469906750200316e-10,7.947447617966043e-06,6.571669611503081,7.906039729785008,1024,1024,,,,
2025-10-15T16:13:02,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,25,1.1,1.1187,1.1187,58.857,52.6,0,spmv,cusparse,fp32,1024,140888,140888,1.1187,58.857,52.6,52.6,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,391,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6349166666666666e-05,0.0004177573675543694,1.1604371320954707e-10,7.940349781386633e-06,6.577543992133726,7.998724200704018,1024,1024,,,,
2025-10-15T16:13:03,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,26,1.1,1.1194,1.1194,57.732,51.6,0,spmv,cusparse,fp32,1024,140888,140888,1.1194,57.732,51.6,51.6,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,373,394,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6036666666666665e-05,0.0004097723014025325,1.1382563927848125e-10,7.945318266992221e-06,6.57343082365553,7.845835593982778,1024,1024,,,,
2025-10-15T16:13:04,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,27,1.1,1.1198,1.1198,58.456,52.2,0,spmv,cusparse,fp32,1024,140888,140888,1.1198,58.456,52.2,52.2,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,402,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6237777777777778e-05,0.0004149111350860258,1.1525309307945161e-10,7.948157401623984e-06,6.5710827504911595,7.944227906219381,1024,1024,,,,
2025-10-15T16:13:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,28,1.1,1.12,1.12,62.829,56.1,0,spmv,cusparse,fp32,1024,140888,140888,1.12,62.829,56.1,56.1,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,313,392,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.74525e-05,0.0004459499744477883,1.2387499290216342e-10,7.949576968939867e-06,6.569909342857143,8.53852290816781,1024,1024,,,,
2025-10-15T16:13:06,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,29,1.1,1.1207,1.1207,58.333,52.1,0,spmv,cusparse,fp32,1024,140888,140888,1.1207,58.333,52.1,52.1,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,403,391,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.620361111111111e-05,0.0004140381011867583,1.1501058366298841e-10,7.954545454545455e-06,6.565805714285714,7.927512085217858,1024,1024,,,,
2025-10-15T16:13:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,30,1.1,1.1203,1.1203,59.017,52.7,0,spmv,cusparse,fp32,1024,140888,140888,1.1203,59.017,52.7,52.7,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,392,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.639361111111111e-05,0.00041889302140707516,1.1635917261307643e-10,7.95170631991369e-06,6.568150016959742,8.020468358104372,1024,1024,,,,
2025-10-15T16:13:09,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,31,1.1,1.1195,1.1195,63.938,57.1,0,spmv,cusparse,fp32,1024,140888,140888,1.1195,63.938,57.1,57.1,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,392,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7760555555555555e-05,0.00045382147521435466,1.260615208928763e-10,7.946028050650161e-06,6.572843648057169,8.689237099149015,1024,1024,,,,
2025-10-15T16:13:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,32,1.1,1.1199,1.1199,58.702,52.4,0,spmv,cusparse,fp32,1024,140888,140888,1.1199,58.702,52.4,52.4,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,1138,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6306111111111112e-05,0.0004166572028845608,1.15738111912378e-10,7.948867185281926e-06,6.570495994285205,7.977659548222425,1024,1024,,,,
2025-10-15T16:13:11,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,33,1.1,1.1198,1.1198,59.158,52.8,0,spmv,cusparse,fp32,1024,140888,140888,1.1198,59.158,52.8,52.8,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,374,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.643277777777778e-05,0.000419893816364772,1.1663717121243668e-10,7.948157401623984e-06,6.5710827504911595,8.039630396813434,1024,1024,,,,
2025-10-15T16:13:12,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,34,1.1,1.1208,1.1209,58.12,51.9,0,spmv,cusparse,fp32,1024,140888,140888,1.1208,58.12,51.9,51.9,7358298464,6.56,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,404,391,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6144444444444443e-05,0.0004125262619953438,1.1459062833203994e-10,7.955965021861337e-06,6.565219900071377,7.898565175678637,1024,1024,,,,
