timestamp,host,cpu_model,backend,library,library_version,impl,workload,dtype,pattern,nrows,ncols,nnz,num_threads,batches,seconds_target,passes_e2e,seconds_kernel,energy_j,avg_power_w,below_target,bytes_total,bw_gb_s,temp_c,time_mode,energy_mode,omp_proc_bind,omp_places,energy_domain,numa_policy,notes,seconds_wall,kWh_e2e,energy_per_pass_j,kWh_per_pass,seconds_per_pass,M,K,N,flops_per_pass,joule_per_gflop,gflops,flops_per_watt,gb_per_s_kernel,j_per_gb_kernel
2025-10-15T21:32:36,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,21,1,368401,1.0247,52.363,51.1,0,20749817924,20.25,56,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.0247,1.4545277777777778e-05,0.00014213587910999156,3.9482188641664324e-11,2.781479963409437e-06,,,,,,,,20.249651531179857,2.523540215716064
2025-10-15T21:32:37,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,22,1,368401,1.0274,52.554,51.2,0,20749817924,20.2,56,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.0274,1.4598333333333334e-05,0.00014265433590028258,3.962620441674516e-11,2.788808933743394e-06,,,,,,,,20.196435588865093,2.532745115763841
2025-10-15T21:32:38,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,23,1,368401,1.006,51.574,51.3,0,20749817924,20.63,56,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.006,1.432611111111111e-05,0.00013999419111240197,3.888727530900055e-11,2.730720057763144e-06,,,,,,,,20.626061554671967,2.4855157856757684
2025-10-15T21:32:39,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,24,1,368401,1.0244,52.363,51.1,0,20749817924,20.26,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.0244,1.4545277777777778e-05,0.00014213587910999156,3.9482188641664324e-11,2.7806656333723308e-06,,,,,,,,20.25558172979305,2.523540215716064
2025-10-15T21:32:40,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,25,1,368401,1.021,52.285,51.2,0,20749817924,20.32,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.021,1.452361111111111e-05,0.00014192415330034391,3.94233759167622e-11,2.771436559618459e-06,,,,,,,,20.323034205680706,2.5197811465866047
2025-10-15T21:32:41,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,26,1,368401,1.0105,51.17,50.6,0,20749817924,20.53,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.0105,1.4213888888888889e-05,0.0001388975599957655,3.85826555543793e-11,2.7429350083197384e-06,,,,,,,,20.534208732310738,2.4660457353129304
2025-10-15T21:32:42,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,27,1,368401,1.0283,52.754,51.3,0,20749817924,20.18,56,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.0283,1.4653888888888888e-05,0.00014319722259168677,3.977700627546855e-11,2.7912519238547126e-06,,,,,,,,20.178759043080813,2.542383754557325
2025-10-15T21:32:43,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,28,1,368401,1.0038,50.921,50.7,0,20749817924,20.67,56,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.0038,1.4144722222222221e-05,0.00013822166606496724,3.8394907240268676e-11,2.724748304157698e-06,,,,,,,,20.671267108985855,2.4540456300150426
2025-10-15T21:32:44,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,29,1,368401,1.0187,52.088,51.1,0,20749817924,20.37,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.0187,1.4468888888888889e-05,0.00014138940990931077,3.927483608591966e-11,2.765193362667311e-06,,,,,,,,20.368919136153924,2.5102870873750227
2025-10-15T21:32:45,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,30,1,368401,0.9978,50.079,50.2,0,20749817924,20.8,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.9978,1.3910833333333334e-05,0.00013593611309415556,3.776003141504321e-11,2.708461703415572e-06,,,,,,,,20.795568173982762,2.4134669606944743
2025-10-15T21:32:46,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,31,1,368401,0.996,49.986,50.2,0,20749817924,20.83,56,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.996,1.3884999999999998e-05,0.0001356836707826526,3.768990855073683e-11,2.7035757231929337e-06,,,,,,,,20.833150526104415,2.408984993655504
2025-10-15T21:32:47,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,32,1,368401,0.9962,49.924,50.1,0,20749817924,20.83,56,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.9962,1.3867777777777778e-05,0.00013551537590831728,3.7643159974532576e-11,2.704118609884338e-06,,,,,,,,20.828968002409155,2.405997015629524
2025-10-15T21:32:48,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,33,1,368401,0.9941,49.824,50.1,0,20749817924,20.87,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.9941,1.384e-05,0.0001352439325626152,3.7567759045170884e-11,2.698418299624594e-06,,,,,,,,20.87296843778292,2.4011776962327818
2025-10-15T21:32:49,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,34,1,368401,0.9959,49.977,50.2,0,20749817924,20.83,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.9959,1.38825e-05,0.0001356592408815394,3.768312246709428e-11,2.7033042798472316e-06,,,,,,,,20.835242417913445,2.408551254909797
2025-10-15T21:32:50,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,35,1,368401,0.9958,50.007,50.2,0,20749817924,20.84,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.9958,1.3890833333333333e-05,0.00013574067388525004,3.7705742745902785e-11,2.70303283650153e-06,,,,,,,,20.837334729865432,2.40999705072882
2025-10-15T21:32:51,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,36,1,368401,0.9938,49.841,50.2,0,20749817924,20.88,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.9938,1.3844722222222223e-05,0.00013529007793138456,3.7580577203162374e-11,2.6976039695874878e-06,,,,,,,,20.879269394244314,2.401996980530228
2025-10-15T21:32:52,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,37,1,368401,0.9975,50.102,50.2,0,20749817924,20.8,56,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.9975,1.391722222222222e-05,0.00013599854506366702,3.7777373628796393e-11,2.7076473733784653e-06,,,,,,,,20.8018224802005,2.4145754041557246
2025-10-15T21:32:53,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,38,1,368401,0.9973,49.964,50.1,0,20749817924,20.81,56,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.9973,1.3878888888888888e-05,0.00013562395324659814,3.767332034627726e-11,2.707104486687061e-06,,,,,,,,20.805994108091852,2.4079247433882207
2025-10-15T21:32:54,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,39,1,368401,1.0009,50.207,50.2,0,20749817924,20.73,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.0009,1.3946388888888889e-05,0.00013628356057665425,3.7856544604626183e-11,2.7168764471323366e-06,,,,,,,,20.731159880107906,2.419635689522304
2025-10-15T21:32:55,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,40,1,368401,0.9959,50.012,50.2,0,20749817924,20.83,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.9959,1.3892222222222222e-05,0.00013575424605253515,3.7709512792370876e-11,2.7033042798472316e-06,,,,,,,,20.835242417913445,2.410238016698657
2025-10-15T21:32:56,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,41,1,368401,0.9953,49.984,50.2,0,20749817924,20.85,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.9953,1.3884444444444444e-05,0.00013567824191573855,3.7688400532149595e-11,2.701675619773019e-06,,,,,,,,20.84780259620215,2.4088886072675693
2025-10-15T21:32:57,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,42,1,368401,0.996,50.016,50.2,0,20749817924,20.83,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.996,1.3893333333333333e-05,0.00013576510378636322,3.771252882954534e-11,2.7035757231929337e-06,,,,,,,,20.833150526104415,2.4104307894745265
2025-10-15T21:32:58,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,43,1,368401,0.9948,49.904,50.2,0,20749817924,20.86,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.9948,1.3862222222222224e-05,0.0001354610872391769,3.762807978866025e-11,2.7003184030445088e-06,,,,,,,,20.85828098512264,2.4050331517501755
2025-10-15T21:32:59,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,44,1,368401,1.0123,51.697,51.1,0,20749817924,20.5,56,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.0123,1.436027777777778e-05,0.00014032806642761558,3.898001845211544e-11,2.7478209885423765e-06,,,,,,,,20.497696260001977,2.4914435485337614
2025-10-15T21:33:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,45,1,368401,1.006,51.244,50.9,0,20749817924,20.63,56,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.006,1.4234444444444444e-05,0.00013909842807158503,3.863845224210695e-11,2.730720057763144e-06,,,,,,,,20.626061554671967,2.4696120316665198
2025-10-15T21:33:01,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,46,1,368401,1.0095,51.547,51.1,0,20749817924,20.56,56,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.0095,1.4318611111111111e-05,0.0001399209014090624,3.8866917058072895e-11,2.740220574862718e-06,,,,,,,,20.55454970183259,2.484214569438648
2025-10-15T21:33:02,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,47,1,368401,1.0068,50.54,50.2,0,20749817924,20.61,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,1.0068,1.4038888888888888e-05,0.00013718746691784224,3.810762969940062e-11,2.7328916045287605e-06,,,,,,,,20.609672153357174,2.4356840231134553
2025-10-15T21:33:03,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,4,48,1,368401,0.996,48.511,48.7,0,20749817924,20.83,57,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=368401,0.996,1.3475277777777778e-05,0.0001316798814335466,3.657774484265183e-11,2.7035757231929337e-06,,,,,,,,20.833150526104415,2.3379000325535584
