metric,policy,lower_is_better,problem_size,platform_a,platform_a_label,platform_b,platform_b_label,a_median,b_median,a_over_b_ratio,ratio_ci95_low,ratio_ci95_high,classification,probability_a_better,cliffs_delta_a_minus_b,a_configuration,b_configuration,a_selection_status,b_selection_status,energy_domain_a,energy_domain_b,inference_scope
runtime_s,runtime_opt,True,64,3090,RTX 3090,5060ti,RTX 5060 Ti,5.265390629524527e-06,9.824193706499364e-06,0.5359616052807589,0.5340614768098438,0.5402823015669048,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,64,AMD,AMD CPU,3090,RTX 3090,6.138008702643321e-06,5.265390629524527e-06,1.1657271291945137,1.1624973178941502,1.1751956732106783,clear_3090,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,64,AMD,AMD CPU,5060ti,RTX 5060 Ti,6.138008702643321e-06,9.824193706499364e-06,0.6247849834824222,0.6221912620787702,0.6303101357048817,clear_AMD,1.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,64,INTEL,Intel CPU,3090,RTX 3090,2.476036837876259e-06,5.265390629524527e-06,0.47024751098093726,0.4657789817091043,0.5414276824239862,clear_INTEL,1.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,64,INTEL,Intel CPU,5060ti,RTX 5060 Ti,2.476036837876259e-06,9.824193706499364e-06,0.2520346108646244,0.24963965074284875,0.29018444981540054,clear_INTEL,1.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,64,INTEL,Intel CPU,AMD,AMD CPU,2.476036837876259e-06,6.138008702643321e-06,0.4033941556338881,0.3995609006980434,0.4644549044664494,clear_INTEL,1.0,-1.0,16T,8T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,128,3090,RTX 3090,5060ti,RTX 5060 Ti,5.186626183838249e-06,9.844514270493175e-06,0.5268544532851205,0.525819222584741,0.5312163647968637,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,128,AMD,AMD CPU,3090,RTX 3090,1.3358346501653231e-05,5.186626183838249e-06,2.575536780205679,2.554484887884398,2.584906282911487,clear_3090,0.0,1.0,4T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,128,AMD,AMD CPU,5060ti,RTX 5060 Ti,1.3358346501653231e-05,9.844514270493175e-06,1.3569330222509826,1.3458417390314368,1.3701620469259126,clear_5060ti,0.0,1.0,4T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,128,INTEL,Intel CPU,3090,RTX 3090,1.178946383237596e-05,5.186626183838249e-06,2.273050614118372,2.1359882536970165,2.470287432648114,clear_3090,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,128,INTEL,Intel CPU,5060ti,RTX 5060 Ti,1.178946383237596e-05,9.844514270493175e-06,1.1975668385907423,1.1253549236249807,1.301481934784926,clear_5060ti,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,128,INTEL,Intel CPU,AMD,AMD CPU,1.178946383237596e-05,1.3358346501653231e-05,0.8825541268088003,0.8293371192029488,0.9591349856206829,clear_INTEL,1.0,-1.0,8T,4T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,256,3090,RTX 3090,5060ti,RTX 5060 Ti,7.282658879559572e-06,1.63740113641946e-05,0.44476937981640335,0.44470430478907563,0.4449414311313385,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,256,AMD,AMD CPU,3090,RTX 3090,6.577063919149494e-05,7.282658879559572e-06,9.031130014354387,8.959268769593065,9.996876657272491,clear_3090,0.0,1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,256,AMD,AMD CPU,5060ti,RTX 5060 Ti,6.577063919149494e-05,1.63740113641946e-05,4.016770095525707,3.9848084142603786,4.446304630956165,clear_5060ti,0.0,1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,256,INTEL,Intel CPU,3090,RTX 3090,3.926455906821964e-05,7.282658879559572e-06,5.391514241923989,5.198717835616756,5.630675339258296,clear_3090,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,256,INTEL,Intel CPU,5060ti,RTX 5060 Ti,3.926455906821964e-05,1.63740113641946e-05,2.397980445651839,2.312230507587739,2.5043519785894293,clear_5060ti,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,256,INTEL,Intel CPU,AMD,AMD CPU,3.926455906821964e-05,6.577063919149494e-05,0.5969922073267169,0.5393198722724853,0.6234740647414785,clear_INTEL,1.0,-1.0,8T,16T,clear_leader,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,512,3090,RTX 3090,5060ti,RTX 5060 Ti,2.2870950780696337e-05,6.762133198106828e-05,0.33822094464361396,0.33015103675313956,0.3389206602286143,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,512,AMD,AMD CPU,3090,RTX 3090,0.0003210643998746,2.2870950780696337e-05,14.038087133027565,12.7627290962546,14.466106166178664,clear_3090,0.0,1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,512,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0003210643998746,6.762133198106828e-05,4.747975091121945,4.316622291165768,4.892740092839756,clear_5060ti,0.0,1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,512,INTEL,Intel CPU,3090,RTX 3090,0.0002529232124874,2.2870950780696337e-05,11.058710016588975,10.968142294229645,11.505658097624929,clear_3090,0.0,1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,512,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0002529232124874,6.762133198106828e-05,3.740287348350519,3.6510445771291793,3.8914545505251494,clear_5060ti,0.0,1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,512,INTEL,Intel CPU,AMD,AMD CPU,0.0002529232124874,0.0003210643998746,0.7877647368757973,0.7644565779866817,0.8664847410914887,clear_INTEL,1.0,-1.0,16T,16T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,1024,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0001221521401243,0.0004506816133393,0.2710386590196583,0.2706031393607894,0.2725877936007593,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,1024,AMD,AMD CPU,3090,RTX 3090,0.0016064703525641,0.0001221521401243,13.151389332429067,13.054019614379127,14.662204370996594,clear_3090,0.0,1.0,32T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,1024,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0016064703525641,0.0004506816133393,3.5645349289070136,3.538143971097635,3.974024210987089,clear_5060ti,0.0,1.0,32T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,1024,INTEL,Intel CPU,3090,RTX 3090,0.001775143738977,0.0001221521401243,14.53223608829647,14.419025954849543,16.049473166107855,clear_3090,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,1024,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.001775143738977,0.0004506816133393,3.9387977819289595,3.9081134591720676,4.350027684913862,clear_5060ti,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,1024,INTEL,Intel CPU,AMD,AMD CPU,0.001775143738977,0.0016064703525641,1.1049962647263791,0.9911358292783577,1.2203633213513505,uncertain_AMD_advantage,0.12,0.76,8T,32T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,2048,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0007647087155963,0.0035091747404844,0.21791696685094145,0.21686823799021826,0.2183765217516693,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,2048,AMD,AMD CPU,3090,RTX 3090,0.0083304173553719,0.0007647087155963,10.893582334648896,10.66432835455584,11.057788701105807,clear_3090,0.0,1.0,64T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,2048,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0083304173553719,0.0035091747404844,2.3738964205076845,2.3239380885272998,2.409679773823589,clear_5060ti,0.0,1.0,64T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,2048,INTEL,Intel CPU,3090,RTX 3090,0.013799102739726,0.0007647087155963,18.044913649200165,17.543039323191426,19.613331178554922,clear_3090,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,2048,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.013799102739726,0.0035091747404844,3.9322928495208527,3.8229259186566686,4.274077640273689,clear_5060ti,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,2048,INTEL,Intel CPU,AMD,AMD CPU,0.013799102739726,0.0083304173553719,1.65647195705358,1.5978113184602574,1.8004482433819204,clear_AMD,0.0,1.0,8T,64T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,4096,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0055562472222222,0.0281295277777777,0.1975236579197618,0.1971968847980757,0.19849376370545774,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,4096,AMD,AMD CPU,3090,RTX 3090,0.0542776052631578,0.0055562472222222,9.768752737652605,9.476022735169492,10.290333853435271,clear_3090,0.0,1.0,32T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,4096,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0542776052631578,0.0281295277777777,1.9295597740548298,1.8717386731815042,2.032584383946093,clear_5060ti,0.0,1.0,32T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,4096,INTEL,Intel CPU,3090,RTX 3090,0.1056568,0.0055562472222222,19.015856525862606,18.717543665813665,19.449836495356404,clear_3090,0.0,1.0,10T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,4096,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.1056568,0.0281295277777777,3.756081539465755,3.6971576921443825,3.852283267679427,clear_5060ti,0.0,1.0,10T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,4096,INTEL,Intel CPU,AMD,AMD CPU,0.1056568,0.0542776052631578,1.94660025046678,1.84442886609721,2.0265705277360127,clear_AMD,0.0,1.0,10T,32T,clear_leader,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,8192,3090,RTX 3090,5060ti,RTX 5060 Ti,0.041750125,0.2234366,0.18685445893824018,0.18607530255530766,0.1871901181698384,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,8192,AMD,AMD CPU,3090,RTX 3090,0.4591805,0.041750125,10.998302400292214,10.869025342239494,11.184146155251032,clear_3090,0.0,1.0,32T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,8192,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.4591805,0.2234366,2.05508184424575,2.0309258495101816,2.089807578525631,clear_5060ti,0.0,1.0,32T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,8192,INTEL,Intel CPU,3090,RTX 3090,0.92879425,0.041750125,22.24650225598127,21.524713997862282,23.75527618180784,clear_3090,0.0,1.0,10T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,8192,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.92879425,0.2234366,4.15685814230972,4.021988787870922,4.438779277880168,clear_5060ti,0.0,1.0,10T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,8192,INTEL,Intel CPU,AMD,AMD CPU,0.92879425,0.4591805,2.022721457030514,1.9570942145844608,2.1599038940024675,clear_AMD,0.0,1.0,10T,32T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,16384,3090,RTX 3090,5060ti,RTX 5060 Ti,0.332657375,1.7920859999999998,0.1856257874901093,0.18554376017668797,0.18590786100667048,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,16384,AMD,AMD CPU,3090,RTX 3090,3.469416,0.332657375,10.429397514484686,9.982924623270417,10.922355170992377,clear_3090,0.0,1.0,32T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,16384,AMD,AMD CPU,5060ti,RTX 5060 Ti,3.469416,1.7920859999999998,1.9359651266736084,1.8530882446489736,2.0274707798621274,clear_5060ti,0.0,1.0,32T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,16384,INTEL,Intel CPU,3090,RTX 3090,7.504099,0.332657375,22.558041889196055,22.032006655496513,22.725122207195916,clear_3090,0.0,1.0,10T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,16384,INTEL,Intel CPU,5060ti,RTX 5060 Ti,7.504099,1.7920859999999998,4.1873542899168905,4.089708585413869,4.218368705519713,clear_5060ti,0.0,1.0,10T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,16384,INTEL,Intel CPU,AMD,AMD CPU,7.504099,3.469416,2.162928573569731,2.065309316172557,2.259662648019275,clear_AMD,0.0,1.0,10T,32T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,64,3090,RTX 3090,5060ti,RTX 5060 Ti,99.57247940165531,53.36702590189648,1.8658052930417628,1.850884245328489,1.872443610749435,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,64,AMD,AMD CPU,3090,RTX 3090,85.41662702013058,99.57247940165531,0.8578336859081024,0.8509221253920743,0.8602170384457215,clear_3090,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,64,AMD,AMD CPU,5060ti,RTX 5060 Ti,85.41662702013058,53.36702590189648,1.6005506317168625,1.586520576702595,1.6072228283292715,clear_AMD,1.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,64,INTEL,Intel CPU,3090,RTX 3090,211.7448302787333,99.57247940165531,2.126539698028381,1.8469687318590238,2.1469410155234017,clear_INTEL,1.0,1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,64,INTEL,Intel CPU,5060ti,RTX 5060 Ti,211.7448302787333,53.36702590189648,3.967709024444786,3.446084035985199,4.00577391061202,clear_INTEL,1.0,1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,64,INTEL,Intel CPU,AMD,AMD CPU,211.7448302787333,85.41662702013058,2.478965017300792,2.153061557502051,2.502747386576048,clear_INTEL,1.0,1.0,16T,8T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,128,3090,RTX 3090,5060ti,RTX 5060 Ti,808.6767488795765,426.054946415338,1.8980574118044415,1.882472126743306,1.901794299349412,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,128,AMD,AMD CPU,3090,RTX 3090,313.9837703327213,808.6767488795765,0.3882685767431134,0.3868612206991345,0.391468356200843,clear_3090,0.0,-1.0,4T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,128,AMD,AMD CPU,5060ti,RTX 5060 Ti,313.9837703327213,426.054946415338,0.736956049858028,0.7298406799718282,0.7430294149739113,clear_5060ti,0.0,-1.0,4T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,128,INTEL,Intel CPU,3090,RTX 3090,355.7671544384993,808.6767488795765,0.43993741001137415,0.4048111919219109,0.4681673685560666,clear_3090,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,128,INTEL,Intel CPU,5060ti,RTX 5060 Ti,355.7671544384993,426.054946415338,0.8350264618021382,0.7683548832087733,0.8886085438528238,clear_5060ti,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,128,INTEL,Intel CPU,AMD,AMD CPU,355.7671544384993,313.9837703327213,1.1330749804727203,1.0426061138337817,1.2057822770082574,clear_INTEL,1.0,1.0,8T,4T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,256,3090,RTX 3090,5060ti,RTX 5060 Ti,4607.442495237295,2049.249341146434,2.248356216457146,2.2474868151912295,2.2486852257351146,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,256,AMD,AMD CPU,3090,RTX 3090,510.173421035249,4607.442495237295,0.1107281146889222,0.10003124318559276,0.11161625191934282,clear_3090,0.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,256,AMD,AMD CPU,5060ti,RTX 5060 Ti,510.173421035249,2049.249341146434,0.248956244997418,0.22490586745626395,0.2509530938605013,clear_5060ti,0.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,256,INTEL,Intel CPU,3090,RTX 3090,854.5729990677175,4607.442495237295,0.18547664999641084,0.17759858982239343,0.19235512132413396,clear_3090,0.0,-1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,256,INTEL,Intel CPU,5060ti,RTX 5060 Ti,854.5729990677175,2049.249341146434,0.41701757902707653,0.39930489346120107,0.4324828327964851,clear_5060ti,0.0,-1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,256,INTEL,Intel CPU,AMD,AMD CPU,854.5729990677175,510.173421035249,1.6750637407444893,1.6039159550520308,1.8541871928182192,clear_INTEL,1.0,1.0,8T,16T,clear_leader,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,512,3090,RTX 3090,5060ti,RTX 5060 Ti,11736.960941150131,3969.6860167609975,2.956647173502835,2.950543054310893,3.0289167340937952,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,512,AMD,AMD CPU,3090,RTX 3090,836.0797899263961,11736.960941150131,0.07123477654211796,0.06912710224247981,0.07835314786188355,clear_3090,0.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,512,AMD,AMD CPU,5060ti,RTX 5060 Ti,836.0797899263961,3969.6860167609975,0.21061610071835912,0.2043844514576694,0.2316626131608877,clear_5060ti,0.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,512,INTEL,Intel CPU,3090,RTX 3090,1061.3318301631675,11736.960941150131,0.09042646009343924,0.08691375943166835,0.09117314246790009,clear_3090,0.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,512,INTEL,Intel CPU,5060ti,RTX 5060 Ti,1061.3318301631675,3969.6860167609975,0.2673591376451341,0.2569733211621476,0.2738942181818829,clear_5060ti,0.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,512,INTEL,Intel CPU,AMD,AMD CPU,1061.3318301631675,836.0797899263961,1.2694145259229401,1.1540884133058424,1.3081187719434104,clear_INTEL,1.0,1.0,16T,16T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,1024,3090,RTX 3090,5060ti,RTX 5060 Ti,17580.401340613073,4764.96840438717,3.6895105798448866,3.668542845556143,3.6954486276920884,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,1024,AMD,AMD CPU,3090,RTX 3090,1336.7714160254402,17580.401340613073,0.07603759380266933,0.0682025686381856,0.07660475696684955,clear_3090,0.0,-1.0,32T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,1024,AMD,AMD CPU,5060ti,RTX 5060 Ti,1336.7714160254402,4764.96840438717,0.2805415068008965,0.2516340985631828,0.2826340612956377,clear_5060ti,0.0,-1.0,32T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,1024,INTEL,Intel CPU,3090,RTX 3090,1209.7519771765506,17580.401340613073,0.0688125346934977,0.06230734116006558,0.06935281225869981,clear_3090,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,1024,INTEL,Intel CPU,5060ti,RTX 5060 Ti,1209.7519771765506,4764.96840438717,0.25388457477760307,0.2298835944120667,0.2558779345704691,clear_5060ti,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,1024,INTEL,Intel CPU,AMD,AMD CPU,1209.7519771765506,1336.7714160254402,0.9049804347054707,0.819428101864505,1.0089434469623566,uncertain_AMD_advantage,0.12,-0.76,8T,32T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,2048,3090,RTX 3090,5060ti,RTX 5060 Ti,22465.899542682186,4895.700685919255,4.588903812542578,4.579246852998087,4.611094779333729,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,2048,AMD,AMD CPU,3090,RTX 3090,2062.305938720045,22465.899542682186,0.09179716729356603,0.09043399426686438,0.0937705560775233,clear_3090,0.0,-1.0,64T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,2048,AMD,AMD CPU,5060ti,RTX 5060 Ti,2062.305938720045,4895.700685919255,0.421248370974054,0.41499290107466763,0.43030406228838425,clear_5060ti,0.0,-1.0,64T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
