problem_size,platform,platform_label,configuration,num_threads,energy_domain,runtime_s_median,energy_j_median,throughput_gflops_median,efficiency_gflop_per_j_median,edp_j_s_median,runtime_penalty_vs_global_best_pct,energy_penalty_vs_global_best_pct,pareto_strict,pareto_practical_2pct,tradeoff_class
8192,INTEL,Intel CPU,10T,10,CPU package RAPL,0.92879425,145.78261625,1183.8053775375977,7.542131264062838,138.64133311603737,2124.650225598127,964.6020776091063,False,False,dominated
8192,INTEL,Intel CPU,16T,16,CPU package RAPL,1.0362355,176.2540045,1061.0634626742665,6.238222109591842,184.749495758964,2381.9937664857293,1187.1245159700225,False,False,dominated
8192,INTEL,Intel CPU,20T,20,CPU package RAPL,1.243604,201.3129,884.1332351584589,5.461704777865701,250.157539412622,2878.683297355397,1370.1213155756784,False,False,dominated
16384,3090,RTX 3090,gpu_resident,-1,GPU board NVML,0.332657375,111.708625,26441.89993445358,78.74139550288083,37.24682131112501,0.0,0.0,True,True,dominant_or_practically_equivalent
16384,5060ti,RTX 5060 Ti,gpu_resident,-1,GPU board NVML,1.7920859999999998,291.865,4908.298498067616,30.13753969200829,522.988512119,438.71825327786587,161.2734692598714,False,False,dominated
16384,AMD,AMD CPU,1T,1,CPU package RAPL,73.7586125,5575.8775465,119.25513135442996,1.5775262187616266,412325.0975467674,22072.54690355204,4891.447658137409,False,False,dominated
16384,AMD,AMD CPU,2T,2,CPU package RAPL,37.5455485,3558.002141,234.27792038270528,2.4722000363203267,133363.65456173342,11186.552267178808,3085.073794436195,False,False,dominated
16384,AMD,AMD CPU,4T,4,CPU package RAPL,19.7590285,2473.453751,445.168294696675,3.556198703392696,48887.95537523543,5839.7536278881535,2114.201231999767,False,False,dominated
16384,AMD,AMD CPU,8T,8,CPU package RAPL,9.953508,1847.2161855,883.7178834043235,4.76181028038529,18386.28042828392,2892.120045437141,1553.6021148769848,False,False,dominated
16384,AMD,AMD CPU,10T,10,CPU package RAPL,8.4150445,1767.3934175,1045.281819033518,4.976873250241128,14867.025468494654,2429.6431501030156,1482.145888466535,False,False,dominated
16384,AMD,AMD CPU,16T,16,CPU package RAPL,5.235291999999999,1484.007247,1680.1532793601582,5.927257457798655,7748.910258192474,1473.7790271446709,1228.4625488855493,False,False,dominated
16384,AMD,AMD CPU,20T,20,CPU package RAPL,4.464921,1270.414617,1970.044491763236,6.923797085221982,5672.301138041983,1242.198109992301,1037.2574114129504,False,False,dominated
16384,AMD,AMD CPU,32T,32,CPU package RAPL,3.469416,988.003639,2535.323818823687,8.902895368999749,3429.1481304806184,942.9397514484685,784.4470505298941,False,False,dominated
16384,AMD,AMD CPU,64T,64,CPU package RAPL,3.67175,921.1224775,2395.6132694785865,9.5493197018504,3382.1318630827923,1003.7632939897996,724.5759694025417,False,False,dominated
16384,INTEL,Intel CPU,1T,1,CPU package RAPL,41.824983,2430.7323945,210.3071511638869,3.61870070194105,102099.05286727264,12472.991354843705,2075.957670681203,False,False,dominated
16384,INTEL,Intel CPU,2T,2,CPU package RAPL,22.3371685,1872.6135835,393.78728876079344,4.697228034503361,41646.85614362507,6614.767258654645,1576.3375106443214,False,False,dominated
16384,INTEL,Intel CPU,4T,4,CPU package RAPL,12.8257665,1441.370242,685.8142179812801,6.102590969272973,18457.231268217954,3755.5485204559195,1190.294497850994,False,False,dominated
16384,INTEL,Intel CPU,8T,8,CPU package RAPL,7.7003385,1154.6073645,1142.2995264699075,7.618254735467695,8910.065139680819,2214.7956662617207,933.5883773522412,False,False,dominated
16384,INTEL,Intel CPU,10T,10,CPU package RAPL,7.504099,1227.1838395,1172.1717720152678,7.167706042960812,9197.00722903384,2155.8041889196056,998.5578235342167,False,False,dominated
16384,INTEL,Intel CPU,16T,16,CPU package RAPL,8.4276515,1435.3564635,1043.7181725191176,6.128159273243835,12134.29659057054,2433.4329353136995,1184.9110473788394,False,False,dominated
16384,INTEL,Intel CPU,20T,20,CPU package RAPL,9.545566,1504.830895,921.4847000385308,5.845236864443828,14358.010755974228,2769.4887645283684,1247.1035875698944,False,False,dominated
