timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,rows,cols,nnz,op,sp_algo,num_rhs,backend,library,library_version,matrix_id,pattern,permuted,band_width,block_size,avg_nnz_per_row,std_nnz_per_row,kWh_e2e,energy_per_pass_j,kWh_per_pass,seconds_per_pass,gb_per_s_kernel,j_per_gb_kernel,M,K,flops_per_pass,joule_per_gflop,gflops,flops_per_watt
2025-10-15T15:08:09,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,10,1.1,1.1675,1.1675,64.401,55.2,0,spmv,cusparse,fp32,1024,151157,151157,1.1675,64.401,55.2,55.2,7894627796,6.76,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,339,403,2925,9801,50,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7889166666666665e-05,0.000426053705749651,1.1834825159712528e-10,7.723757417784157e-06,6.761993829550321,8.157572676526978,1024,1024,,,,
2025-10-15T15:08:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,11,1.1,1.1672,1.1672,64.629,55.4,0,spmv,cusparse,fp32,1024,151157,151157,1.1672,64.629,55.4,55.4,7894627796,6.76,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,405,2925,9801,50,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.79525e-05,0.0004275620712239592,1.1876724200665533e-10,7.721772726370595e-06,6.763731833447567,8.186453075437681,1024,1024,,,,
2025-10-15T15:08:11,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,12,1.1,1.1677,1.1677,64.496,55.2,0,spmv,cusparse,fp32,1024,151157,151157,1.1677,64.496,55.2,55.2,7894627796,6.76,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,341,1152,2925,9801,50,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7915555555555553e-05,0.00042668219136394607,1.1852283093442945e-10,7.7250805453932e-06,6.760835656418601,8.169606176073104,1024,1024,,,,
2025-10-15T15:08:12,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,13,1.1,1.1671,1.1671,64.808,55.5,0,spmv,cusparse,fp32,1024,151157,151157,1.1671,64.808,55.5,55.5,7894627796,6.76,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,383,1126,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.8002222222222223e-05,0.0004287462704340521,1.1909618623168113e-10,7.721111162566073e-06,6.7643113666352495,8.20912672195091,1024,1024,,,,
2025-10-15T15:08:13,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,14,1.1,1.1656,1.1656,64.555,55.4,0,spmv,cusparse,fp32,1024,151157,151157,1.1656,64.555,55.4,55.4,7894627796,6.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,1163,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7931944444444446e-05,0.0004270725140086136,1.1863125389128155e-10,7.711187705498256e-06,6.773016297185999,8.177079612633332,1024,1024,,,,
2025-10-15T15:08:15,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,15,1.1,1.167,1.167,64.362,55.2,0,spmv,cusparse,fp32,1024,151157,151157,1.167,64.362,55.2,55.2,7894627796,6.76,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,371,405,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.787833333333333e-05,0.0004257956958658877,1.182765821849688e-10,7.720449598761553e-06,6.764890999143102,8.152632608292253,1024,1024,,,,
2025-10-15T15:08:16,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,16,1.1,1.1668,1.1668,59.75,51.2,0,spmv,cusparse,fp32,1024,151157,151157,1.1668,59.75,51.2,51.2,7894627796,6.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,373,403,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6597222222222222e-05,0.00039528437320137343,1.0980121477815928e-10,7.71912647115251e-06,6.76605056222146,7.568437872431902,1024,1024,,,,
2025-10-15T15:08:17,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,17,1.1,1.1666,1.1667,59.519,51.0,0,spmv,cusparse,fp32,1024,151157,151157,1.1666,59.519,51.0,51.0,7894627796,6.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,404,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6533055555555554e-05,0.0003937561608129296,1.0937671133692489e-10,7.718464907347989e-06,6.767210522887022,7.539177468272375,1024,1024,,,,
2025-10-15T15:08:18,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,18,1.1,1.1664,1.1664,59.579,51.1,0,spmv,cusparse,fp32,1024,151157,151157,1.1664,59.579,51.1,51.1,7894627796,6.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,384,404,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6549722222222223e-05,0.0003941530990956423,1.0948697197101175e-10,7.716480215934426e-06,6.768370881344307,7.5467775732488755,1024,1024,,,,
2025-10-15T15:08:19,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,19,1.1,1.1665,1.1665,59.396,50.9,0,spmv,cusparse,fp32,1024,151157,151157,1.1665,59.396,50.9,50.9,7894627796,6.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,341,404,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.649888888888889e-05,0.0003929424373333686,1.0915067703704684e-10,7.717141779738948e-06,6.767790652378911,7.523597253070549,1024,1024,,,,
2025-10-15T15:08:21,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,20,1.1,1.1675,1.1675,64.844,55.5,0,spmv,cusparse,fp32,1024,151157,151157,1.1675,64.844,55.5,55.5,7894627796,6.76,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,339,402,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.801222222222222e-05,0.0004289844334036796,1.1916234261213322e-10,7.723757417784157e-06,6.761993829550321,8.213686784936808,1024,1024,,,,
2025-10-15T15:08:22,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,21,1.1,1.1665,1.1665,64.627,55.4,0,spmv,cusparse,fp32,1024,151157,151157,1.1665,64.627,55.4,55.4,7894627796,6.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,369,405,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7951944444444442e-05,0.0004275488399478687,1.1876356665218576e-10,7.717141779738948e-06,6.767790652378911,8.186199738605131,1024,1024,,,,
2025-10-15T15:08:23,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,22,1.1,1.1672,1.1672,64.722,55.5,0,spmv,cusparse,fp32,1024,151157,151157,1.1672,64.722,55.5,55.5,7894627796,6.76,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,339,403,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.797833333333333e-05,0.0004281773255621638,1.1893814598948993e-10,7.721772726370595e-06,6.763731833447567,8.198233238151255,1024,1024,,,,
2025-10-15T15:08:24,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,23,1.1,1.1664,1.1664,64.645,55.4,0,spmv,cusparse,fp32,1024,151157,151157,1.1664,64.645,55.4,55.4,7894627796,6.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,321,404,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7956944444444443e-05,0.00042766792143268255,1.1879664484241182e-10,7.716480215934426e-06,6.768370881344307,8.18847977009808,1024,1024,,,,
2025-10-15T15:08:25,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,24,1.1,1.1669,1.1669,64.331,55.1,0,spmv,cusparse,fp32,1024,151157,151157,1.1669,64.331,55.1,55.1,7894627796,6.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,1153,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7869722222222224e-05,0.00042559061108648626,1.1821961419069062e-10,7.719788034957032e-06,6.7654707309966575,8.148705887387727,1024,1024,,,,
2025-10-15T15:08:27,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,25,1.1,1.1654,1.1655,64.684,55.5,0,spmv,cusparse,fp32,1024,151157,151157,1.1654,64.684,55.5,55.5,7894627796,6.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,319,1150,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7967777777777776e-05,0.0004279259313164458,1.1886831425456827e-10,7.710526141693736e-06,6.774178647674618,8.193419838332806,1024,1024,,,,
2025-10-15T15:08:28,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,26,1.1,1.1661,1.1661,64.482,55.3,0,spmv,cusparse,fp32,1024,151157,151157,1.1661,64.482,55.3,55.3,7894627796,6.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,322,1152,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7911666666666667e-05,0.00042658957243131313,1.1849710345314253e-10,7.714495524520862e-06,6.77011216533745,8.167832818245254,1024,1024,,,,
2025-10-15T15:08:29,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,27,1.1,1.1651,1.1652,64.79,55.6,0,spmv,cusparse,fp32,1024,151157,151157,1.1651,64.79,55.6,55.6,7894627796,6.78,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,355,405,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7997222222222226e-05,0.00042862718894923826,1.1906310804145507e-10,7.708541450280172e-06,6.775922921637628,8.206846690457958,1024,1024,,,,
2025-10-15T15:08:30,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,28,1.1,1.1658,1.1658,59.625,51.1,0,spmv,cusparse,fp32,1024,151157,151157,1.1658,59.625,51.1,51.1,7894627796,6.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,372,404,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.65625e-05,0.000394457418445722,1.0957150512381167e-10,7.712510833107299e-06,6.77185434551381,7.552604320397526,1024,1024,,,,
2025-10-15T15:08:31,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,29,1.1,1.1655,1.1655,59.457,51.0,0,spmv,cusparse,fp32,1024,151157,151157,1.1655,59.457,51.0,51.0,7894627796,6.77,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,371,404,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6515833333333332e-05,0.0003933459912541265,1.0926277534836847e-10,7.710526141693736e-06,6.773597422565423,7.5313240264633246,1024,1024,,,,
2025-10-15T15:08:33,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,30,1.1,1.1643,1.1643,59.47,51.1,0,spmv,cusparse,fp32,1024,151157,151157,1.1643,59.47,51.1,51.1,7894627796,6.78,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,405,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6519444444444445e-05,0.00039343199454871424,1.0928666515242063e-10,7.702587376039482e-06,6.78057871339002,7.5329707158748995,1024,1024,,,,
2025-10-15T15:08:34,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,31,1.1,1.1649,1.1649,59.395,51.0,0,spmv,cusparse,fp32,1024,151157,151157,1.1649,59.395,51.0,51.0,7894627796,6.78,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,404,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.649861111111111e-05,0.0003929358216953234,1.0914883935981205e-10,7.706556758866609e-06,6.7770862700661,7.523470584654274,1024,1024,,,,
2025-10-15T15:08:35,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,32,1.1,1.1648,1.1648,59.2,50.8,0,spmv,cusparse,fp32,1024,151157,151157,1.1648,59.2,50.8,50.8,7894627796,6.78,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,406,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.6444444444444444e-05,0.0003916457722765072,1.0879049229902978e-10,7.705895195062087e-06,6.777668094093407,7.498770243480647,1024,1024,,,,
2025-10-15T15:08:36,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,33,1.1,1.1648,1.1648,64.702,55.5,0,spmv,cusparse,fp32,1024,151157,151157,1.1648,64.702,55.5,55.5,7894627796,6.78,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,339,805,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7972777777777777e-05,0.0004280450128012596,1.1890139244479435e-10,7.705895195062087e-06,6.777668094093407,8.195699869825756,1024,1024,,,,
2025-10-15T15:08:38,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,34,1.1,1.1646,1.1646,64.567,55.4,0,spmv,cusparse,fp32,1024,151157,151157,1.1646,64.567,55.4,55.4,7894627796,6.78,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,339,405,2925,9801,51,0,sweep;repeats=50;passes=151157;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=151157,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34,1.7935277777777776e-05,0.0004271519016651561,1.186533060180989e-10,7.704572067453046e-06,6.778832041902799,8.178599633628629,1024,1024,,,,
